ein,org_name,website,email,all_emails,source_page,confidence,error
010284906,YORK COMMUNITY SERVICE ASSOC INC,www.YCSAME.ORG,jsweeney@ycsame.org,jsweeney@ycsame.org;mmonsen@ycsame.org;msurdoval@ycsame.org;info@ycsame.org;dmartin@ycsame.org;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;046c982186afa15dc9513490293d26b1@o37417.ingest.sentry.io;f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com,https://www.YCSAME.ORG,high,
912006980,MSHH DONOR CLOSET,WWW.MSHH-DONORCLOSET.COM,,,,none,Failed to fetch
730955378,YOUTH SERVICES FOR CHOCTAW PUSHMATAHA AND MCCURTAIN COUNTIES INC,www.ys4cpm.com,,,,none,Failed to fetch
931092676,PHILOMATH COMMUNITY SERVICES INC,WWW.PHILOMATHCOMMUNITYSERVICES.ORG,,,,none,Failed to fetch
581731899,PASTORAL COUNSELING CENTERS OF TENN,INSIGHTCOUNSELINGCENTERS.ORG,,,,none,Failed to fetch
471308073,LEMONS OF LOVE INC,LEMONSOFLOVE.ORG,,,,none,Failed to fetch
911214478,INTER-FAITH TREASURE HOUSE,WWW.IFTH-CW.ORG,,,,none,Failed to fetch
113676998,CHRISTS HOPE U S A INC,www.christshope.org,,,,none,Failed to fetch
814381953,ELIZABETHTOWN COMMUNITY HOUSING &,WWW.ECHOSLANCASTER.ORG,,,,none,Failed to fetch
843355747,MILELE INTERNATIONAL,MILELEHOME.ORG,info@milelehome.org,info@milelehome.org,https://MILELEHOME.ORG,high,
061377860,UNDER ONE ROOF INC,UNDERONEROOFINC.ORG,,,,none,Failed to fetch
262546011,FUTURE LINK INC,www.futurelinkmd.org,,,,none,Failed to fetch
364439781,RAVENSWOOD COMMUNITY SERVICES INC,RAVENSWOODCOMMUNITYSERVICES.ORG,,,,none,Failed to fetch
203126288,Courage Worldwide Inc,courageworldwide.org,,,,none,Failed to fetch
202697763,EL AMOR DE PATRICIA,ELAMORDEPATRICIA.ORG,,,,none,Failed to fetch
136206256,MORNINGSIDE RETIREMENT AND HEALTH,WWW.MRHSNY.ORG,,,,none,Failed to fetch
431470568,HUMANITRI,WWW.HUMANITRI.ORG,,,,none,Failed to fetch
752992774,SAFE CROSSINGS FOUNDATION,WWW.SAFECROSSINGSFOUNDATION.ORG,,,,none,Failed to fetch
823596002,NEBRASKA INDIAN CHILD WELFARE COALI,WWW.NICWC.ORG,,,,none,Failed to fetch
261300020,SAN FRANCISCO VILLAGE,WWW.SFVILLAGE.ORG,,,,none,Failed to fetch
270662292,LABORATORY TO COMBAT HUMAN,WWW.COMBATHUMANTRAFFICKING.ORG,,,,none,Failed to fetch
452616009,TIVNU BUILDING JUSTICE,WWW.TIVNU.ORG,,,,none,Failed to fetch
262354082,Camp Blue Skies Foundation,www.campblueskies.org,,,,none,Failed to fetch
730592554,Marland Childrens Home Inc,www.marlandsplace.com,,,,none,Failed to fetch
814135740,CITY OF REFUGE DALTON INC,WWW.CITYOFREFUGEDALTON.ORG,,,,none,Failed to fetch
208804441,OPEN TABLE INC,WWW.THEOPENTABLE.ORG,,,,none,Failed to fetch
200326829,Streets Hope,www.voluntad.org,,,,none,Failed to fetch
205032836,MISSOURI COALITION FOR ORAL,WWW.ORALHEALTHMISSOURI.ORG,,,,none,Failed to fetch
753214817,A Childs Voice Child Advocacy Center In,AChildsVoiceCAC.org,,,,none,Failed to fetch
810856576,SAFE COALITION INCORPORTED,SAFECOALITIONMA.COM,,,,none,Failed to fetch
824703564,TENNESSEE KIDS BELONG INC,TNKIDSBELONG.ORG,,,,none,Failed to fetch
770605178,North Coast Christian Ministries Inc,www.hopeforsd.org,,,,none,Failed to fetch
208657795,PROJECT HOPE OF MARION COUNTY INC,WWW.PROJECTHOPEOCALA.ORG,,,,none,Failed to fetch
843407192,WHOLESOME RICHES INC,WholesomeRiches.Org,,,,none,Failed to fetch
581705496,CUMBERLAND CRISIS PREGNANCY CENTER,www.ccpchope.org,,,,none,Failed to fetch
843284848,GOODNESS VILLAGE,GOODNESSVILLAGE.ORG,,,,none,Failed to fetch
411709346,STAIRSTEP FOUNDATION,www.stairstep.org,,,,none,Failed to fetch
223049800,Family Promise of Hunterdon County Inc,www.familypromisehc.org,,,,none,Failed to fetch
200154935,SOUPMOBILE INC,www.soupmobile.org,,,,none,Failed to fetch
475557537,Abundant Grace Coastside Worker Inc,abundantgracecw.org,,,,none,Failed to fetch
264231073,TRUTH IN NATURE INC,www.truthinnature.org,,,,none,Failed to fetch
883135175,Kids First Years,www.kidsfirstyears.org,,,,none,Failed to fetch
453991946,LUBBOCK DREAM CENTER,LUBBOCKDREAMCENTER.ORG,,,,none,Failed to fetch
205933471,CBE-PRIDE,www.centerforblackequity.org,,,,none,Failed to fetch
823745633,Limb Kind Foundation,www.limbkind.org,,,,none,Failed to fetch
844801561,COMPUTER SERVICES FOR THE BLIND INC,HTTPS://WWW.COMPUTERSCIENCES.ORG,,,,none,Failed to fetch
631204645,MEDICAL OUTREACH MINISTRIES,WWW.MOMCLINIC.ORG,,,,none,Failed to fetch
946138684,SHORT TERM EMERGENCY AID COMMITTEE,STEAC.ORG,,,,none,Failed to fetch
814673583,HEIRBORN SERVANTS INC,WWW.HEIRBORNSERVANTS.COM,,,,none,Failed to fetch
954894733,THE SHALOM FOUNDATION,THESHALOMFOUNDATION.ORG,,,,none,Failed to fetch
990235218,HAWAII STATE COALITION AGAINST,WWW.HSCADV.ORG,,,,none,Failed to fetch
411360336,ADVOCATING CHANGE TOGETHER,WWW.SELFADVOCACY.ORG,,,,none,Failed to fetch
815017908,NEW HEIGHTS CHRISTIAN COMMUNITY DEVELOPM,NEWHEIGHTSCCDA.COM,,,,none,Failed to fetch
956110237,Assistance League of Greater San Diego,www.algsd.org,,,,none,Failed to fetch
391304689,CARITAS INC,WWW.CARITASBELOIT.ORG,,,,none,Failed to fetch
362967052,Segundo Ruiz Belvis Cultural Center,SRBCC.org,,,,none,Failed to fetch
201182359,GOOD SPOON,HTTP://WWW.GOODSPOON.ORG,,,,none,Failed to fetch
541076238,Virginia Voice Inc,https://www.virginiavoice.org,,,,none,Failed to fetch
460764288,Beyond Uganda,beyonduganda.org,,,,none,Failed to fetch
931041187,COMMUNITY PANTRY,NA,,,,none,Failed to fetch
383299988,Beaver Island Rural Health Center,www.biruralhealth.org,,,,none,Failed to fetch
822588423,INCLUSIVE ALLIANCE IPA INC,INCLUSIVEALLIANCE.ORG,,,,none,Failed to fetch
273371811,SHOES 4 THE SHOELESS INC,SHOES4THESHOELESS.ORG,,,,none,Failed to fetch
860991198,GABRIELS ANGELS INC,WWW.GABRIELSANGELS.ORG,,,,none,Failed to fetch
463181182,ISLAH LA,ISLAHLA.COM,,,,none,Failed to fetch
232633807,FAMILY PROMISE OF PHILADELPHIA,WWW.FAMILYPROMISEPHL.ORG,,,,none,Failed to fetch
611513411,Waunakee Neighborhood Connection,waunakeeneighborhoodconnection.org,,,,none,Failed to fetch
113466707,THE GOOD DOG FOUNDATION INC,THEGOODDOGFOUNDATION.ORG,,,,none,Failed to fetch
311712061,RISE MEMPHIS INC,WWW.RISEMEMPHIS.ORG,,,,none,Failed to fetch
571012393,GREATER GREENWOOD UNITED MINISTRY,GREATERGREENWOODUNITEDMINISTRY.ORG,,,,none,
824968555,LitArts RI,www.litartsri.org,,,,none,Failed to fetch
814941812,MONTANA CASAGAL ASSOCIATION,WWW.MONTANACASAGAL.ORG,,,,none,Failed to fetch
330648823,DESERT CANCER FOUNDATION,WWW.DESERTCANCERFOUNDATION.ORG,,,,none,Failed to fetch
540605800,HENRY & WILLIAM EVANS HOME INC,www.evanshome.org,evans@evanshome.org,evans@evanshome.org;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,https://www.evanshome.org,high,
475502996,UPSTREAM PREVENTION INC,WWW.UPSTREAMPREVENTION.ORG,,,,none,Failed to fetch
391749908,MILWAUKEE AREA HEALTH EDUCATION CENTER,WWW.MILAHEC.ORG,,,,none,Failed to fetch
871437940,REFUGEE COUNCIL USA,WWW.RCUSA.ORG,,,,none,Failed to fetch
043522717,THE VIRGINIA THURSTON HEALING GARDEN INC,WWW.HEALINGGARDENSUPPORT.ORG,,,,none,Failed to fetch
205560045,DROP IN THE BUCKET,WWW.DROPINTHEBUCKET.ORG,,,,none,Failed to fetch
113108137,New Ground Inc,WWW.NEWGROUND.ORG,,,,none,Failed to fetch
760661966,LONE STAR BLEEDING DISORDERS,WWW.LONESTARBLEEDINGDISORDERS.ORG,,,,none,Failed to fetch
620843073,BETHLEHEM CENTERS OF NASHVILLE,WWW.BETHLEHEMCENTERS.ORG,,,,none,Failed to fetch
650699257,SECOND CHANCE - LAST OPPORTUNITY,WWW.SECONDCHANCELASTOPPORTUNITY.ORG,,,,none,Failed to fetch
455388947,FREEDOM HUNTERS,FREEDOMHUNTERS.ORG,,,,none,Failed to fetch
592344840,VERO BEACH CRISIS PREGNANCY CTR,WWW.CARENETIRC.ORG,,,,none,Failed to fetch
461567753,COURAGE FOR LIFE INCORPORATED,https://courageforlife.org/,,,,none,Failed to fetch
363754089,AVENUES TO INDEPENDENCE FOUNDATION,WWW.AVENUESTOINDEPENDENCE.ORG,,,,none,Failed to fetch
270151429,FORREST SPENCE FUND,HTTPS://FORRESTSPENCEFUND.ORG/,,,,none,Failed to fetch
470840961,CENTER FOR HOLISTIC DEVELOPMENT,WWW.CHDOMAHA.ORG,,,,none,Failed to fetch
461675159,PROJECT LEMONADE INC,WWW.PROJECTLEMONADEPDX.ORG,,,,none,Failed to fetch
571075070,YORK COUNTY DISABILITIES FOUNDATION,WWW.MAXABILITIES.ORG/FOUNDATION,,,,none,Failed to fetch
201876315,HAVENHOUSE ST LOUIS,WWW.HAVENHOUSESTL.ORG,,,,none,Failed to fetch
474917437,CHOOSING HOPE ADOPTIONS INC,WWW.CHOOSINGHOPEADOPTIONS.ORG,,,,none,Failed to fetch
362167062,FAMILY SERVICE OF GLENCOE,www.familyserviceofglencoe.org,,,,none,Failed to fetch
383213283,SAMARITAN HOUSE,SAMARITANHOUSEMICHIGAN.ORG,,,,none,Failed to fetch
570953825,HELPING HANDS MINISTRIES OF THE,WWW.HHOW.ORG,,,,none,Failed to fetch
472882533,PREGNANT WITH POSSIBILITIES RESOURCE CENTER,WWW.PREGANANTWITHPOSSIBILTIES.COM,,,,none,Failed to fetch
464193875,REIMAGINE MACK ROAD FOUNDATION,www.reimaginemackroad.org,,,,none,Failed to fetch
460806598,ORGAN ALLIANCE INC,WWW.ORGANIZE.ORG,,,,none,Failed to fetch
943433059,HARBORING HEARTS HOUSING FOUNDATION INC,WWW.HARBORINGHEARTS.ORG,,,,none,Failed to fetch
621867122,COUNCIL ON AGING OF GREATER NASHVILLE,WWW.AGEWELLTN.ORG,,,,none,Failed to fetch
274127864,Avow Care Services Inc,www.avowcares.org,,,,none,Failed to fetch
270240513,BEAR GIVERS INC,BEARGIVERS.ORG,,,,none,Failed to fetch
261227872,BAND OF PARENTS INC,WWW.BANDOFPARENTS.ORG,,,,none,Failed to fetch
020683218,Union Development Corporation,www.projectunity.net,,,,none,Failed to fetch
453446373,50 LEGS IN 50 DAYS INC,WWW.50LEGS.ORG,,,,none,Failed to fetch
223548278,TEAM HEALTHCARE INCORPORATED,WWW.TEAMHEALTHCAREINC.COM,,,,none,Failed to fetch
883906651,North Omaha Collective,northomahacollective.org,,,,none,Failed to fetch
810801552,US CATHOLIC SISTERS AGAINST HUMAN,WWW.ALLIANCETOENDHUMANTRAFFICKING.ORG,,,,none,Failed to fetch
300229425,CRIME SURVIVORS INC,WWW.CRIMESURVIVORS.ORG,,,,none,Failed to fetch
464422474,CHOICE NETWORK INC,JUSTCHOICE.ORG,,,,none,Failed to fetch
204007150,HEART OF TEXAS FOUNDATION COLLEGE OF,HTTP://HEARTOFTEXASFOUNDATION.ORG/,,,,none,Failed to fetch
710587864,NEIGHBOR TO NEIGHBOR INC,NA,,,,none,Failed to fetch
473606724,DWELL MOBILE,HTTPS://WWW.DWELLMOBILE.ORG/,,,,none,Failed to fetch
521591162,FIRST CANDLE INC,WWW.FIRSTCANDLE.ORG,,,,none,Failed to fetch
873121926,DWELLINGSNOW INC,dwellingsnow.com,,,,none,Failed to fetch
412043279,LOGAN JAMES HERR FOUNDATION INC,WWW.LOGANSHEARTANDSMILES.ORG,,,,none,Failed to fetch
203153378,HEKIMA PLACE INC,WWW.HEKIMAPLACE.ORG,,,,none,Failed to fetch
272281886,WEST TEXAS GIFTS OF HOPE INC,WESTTEXASGIFTSOFHOPE.ORG,,,,none,Failed to fetch
843365556,MERCY DELIVERANCE MINISTRIES,WWW.MERCYDM.ORG,,,,none,Failed to fetch
411831918,WOMENS RURAL ADVOCACY PROGRAMS,LETSWRAP.COM,,,,none,Failed to fetch
421757328,STOVETEAM INTERNATIONAL,HTTPS://STOVETEAM.ORG/,,,,none,Failed to fetch
650755522,LOCKS OF LOVE INC,WWW.LOCKSOFLOVE.ORG,,,,none,Failed to fetch
382073593,JACKSON AREA MANUFACTURERS,WWW.JACKSONJAMA.ORG,,,,none,Failed to fetch
352032919,HOOSIER BURN CAMP INC,WWW.HOOSIERBURNCAMP.ORG,,,,none,Failed to fetch
262798256,OUR LADY OF HOPE CLINIC INC,WWW.OURLADYOFHOPECLINIC.ORG,,,,none,Failed to fetch
453792057,MAX S LOVE PROJECT INC,maxloveproject.org,,,,none,Failed to fetch
571186937,RX DRUG ACCESS PARTNERSHIP,WWW.RXPARTNERSHIP.ORG,,,,none,Failed to fetch
742804603,AMERICAN STROKE FOUNDATION,WWW.AMERICANSTROKE.ORG,,,,none,Failed to fetch
475392104,Friends U Need Club Inc,www.friendsuneed.org,,,,none,Failed to fetch
050460482,ALS UNITED RHODE ISLAND,alsunitedri.org,,,,none,Failed to fetch
311154659,GRANTED INC,WWW.GRANTEDTRISTATE.ORG,,,,none,Failed to fetch
320423402,BRAVEWORKS,WWW.BRAVEWORKS.ORG,,,,none,Failed to fetch
311502393,BARBERTON AREA COMMUNITY,WWW.BACM.ORG,,,,none,Failed to fetch
261358805,AMERICAN FRIENDS OF ZANAAFRICA CORP,WWW.ZANAAFRICA.ORG,,,,none,Failed to fetch
821895858,Bethany House of Hospitality,bethanyhouseofhospitality.com,,,,none,Failed to fetch
471008826,North Side Partnership Project,npppitsburgh.org,,,,none,Failed to fetch
821446437,THE BRIDGE CENTER RECOVERY,THEBRIDGECENTERRECOVERY.ORG,,,,none,Failed to fetch
770620956,Rochester Organization of Families,www.roofcommunityservices.org,,,,none,Failed to fetch
474771315,SAVING AMY INC,www.savingamy.org,,,,none,Failed to fetch
311580642,HEALTH ALLIANCE OF NORTHERN CALIFORNIA,thehanc.org,,,,none,Failed to fetch
411495325,MINNESOTA MASONIC CHARITIES,WWW.MNMASONICCHARITIES.ORG,,,,none,Failed to fetch
260752718,Cottages of Hope Inc,www.cottagesofhope.org,,,,none,Failed to fetch
481152358,PARSONS AREA COMMUNITY FOUNDATION,WWW.PARSONSAREACF.ORG,,,,none,Failed to fetch
453573499,ANDEE'S ARMY,WWW.ANDEESARMY.ORG,,,,none,Failed to fetch
462196368,AFRICAN AMERICAN BREASTFEEDING NETWORK,AABNETWORK.ORG,user@domain.com,user@domain.com,https://www.AABNETWORK.ORG,high,
341595037,AVONAVON LAKE COMMUNITY,WWW.AALCRS.ORG,,,,none,Failed to fetch
562540735,THE WOMEN'S BREAST & HEART,WWW.FLBREASTHEALTH.COM,,,,none,Failed to fetch
472043741,GATEWAY ALLIANCE AGAINST HUMAN,HTTPS://GAHTMO.ORG,,,,none,Failed to fetch
811133229,UPTOWN GRAND CENTRAL CORP,UPTOWNGRANDCENTRAL.ORG,,,,none,Failed to fetch
842377170,ACEVEDO FOUNDATION,HTTPS://WWW.ACEVEDO.FOUNDATION/,,,,none,Failed to fetch
240796423,JEWISH FAMILY SERVICE OF,WWW.JFSNEPA.ORG,,,,none,Failed to fetch
474578727,STEPUP DURHAM,www.stepupdurham.org,,,,none,Failed to fetch
821581985,SCHOOL LEADER LAB,WWW.SCHOOLLEADERLAB.ORG/,,,,none,Failed to fetch
650822909,PROJECT DENTISTS CARE OF SOUTHWEST FL INC,PROJECTDENTISTSCARE.ORG,,,,none,Failed to fetch
582215576,Committee for Missing Children Inc,WWW.FINDTHEKIDS.ORG,,,,none,Failed to fetch
752811394,Rathgeber Hospitality House,www.rathgeberhospitalityhouse.org,,,,none,Failed to fetch
522169434,THYCA THYROID CANCER SURVIVORS ASSOCIATION INC,WWW.THYCA.ORG,,,,none,Failed to fetch
474507397,BEAU BIDEN FOUNDATION FOR THE PROTECTION,BEAUBIDENFOUNDATION.ORG,,,,none,Failed to fetch
861027651,TANNER COMMUNITY DEVELOPMENT,TCDCCORP.ORG,,,,none,Failed to fetch
731631055,NEW WAY MISSISSIPPI INC,www.newwaymississippi.org,,,,none,Failed to fetch
203401306,COX EMPLOYEE RELIEF FUND INC,WWW.COXRELIEF.COM,,,,none,Failed to fetch
582661418,ADVENTURES OF THE HEART MINISTRIES INC,WWW.ADVENTURESOFTHEHEART.ORG,,,,none,Failed to fetch
208078513,A WOMAN'S WORK INC,WWW.AWOMANSWORK.ORG,,,,none,Failed to fetch
465225488,REALISM IS LOYALTY,WWW.REALISMISLOYALTY.ORG,,,,none,Failed to fetch
821168324,HOUSES FOR HEALING INC,HOUSESFORHEALING.COM,,,,none,Failed to fetch
272405549,FAMILY BRIDGES,WWW.FAMILYBRIDGESCHICAGO.ORG,,,,none,Failed to fetch
274923001,BETHESDA COMMUNITY CLINIC INC,WWW.BCCCHEROKEE.COM,,,,none,Failed to fetch
730619618,GOODLAND INC,WWW.GOODLAND.ORG,,,,none,Failed to fetch
550877645,DISABILITY RIGHTS ADVOCATES FOR,DRAFT.ORG,,,,none,Failed to fetch
463262048,BOOK FAIRIES INC,WWW.THEBOOKFAIRIES.ORG,info@thebookfairies.org,info@thebookfairies.org,https://THEBOOKFAIRIES.ORG,high,
841359124,Vail Valley Charitable Fund Inc,www.VVCF.org,,,,none,Failed to fetch
840528531,LITTLE SISTERS OF THE POOR,WWW.LITTLESISTERSOFTHEPOOR.ORG,,,,none,Failed to fetch
263364802,COLO SPGS THERAPEUTIC RIDING CENTER,CSTRC.ORG,,,,none,Failed to fetch
203941546,FISHERS ISLAND COMMUNITY CENTER INC,WWW.FICOMMUNITYCENTER.ORG,,,,none,Failed to fetch
841387194,SAGE WOMEN'S CENTER INC,HTTPS://SAGEWOMENSCENTER.ORG/,,,,none,
862771805,NATIONAL PROGRESS ALLIANCE,WWW.NATIONALPROGRESSALLIANCE.ORG,,,,none,Failed to fetch
260381727,Solid Rock Community Development Corporation,www.solidrockcdc.com,,,,none,Failed to fetch
371193145,ADVOCATES FOR ACCESS,www.advocatesforaccess.com,,,,none,Failed to fetch
271319189,WAVES FOR WATER INC,http://www.wavesforwater.com/,,,,none,Failed to fetch
201548026,THE HARRY TOMPSON CENTER INC,WWW.HARRYTOMPSONCENTER.ORG,,,,none,Failed to fetch
271552370,GOOD KARMA BIKES INC,WWW.GOODKARMABIKES.ORG,,,,none,Failed to fetch
954201669,LABOR COMMUNITY STRATEGY CENTER,WWW.THESTRATEGYCENTER.ORG,,,,none,Failed to fetch
270185288,Boys & Girls Clubs in New Jersey Inc,www.bgcnj.org,,,,none,Failed to fetch
392061146,INTERNATIONAL SANCTUARY,WWW.INTERNATIONALSANCTAURY.COM,,,,none,Failed to fetch
050577825,INDIA HOUSE INC,www.indiahousehouston.org,,,,none,Failed to fetch
810584500,FURNITURE MISSION OF SOUTH DAKOTA,FURNITUREMISSION.ORG,,,,none,Failed to fetch
812337926,VETERANS LEGACY,VETERANSLEGACYOREGON.ORG,,,,none,Failed to fetch
270726866,Mariposa DR Foundation,www.mariposadrfoundation.org,,,,none,Failed to fetch
852978137,MESA INDEPENDENT LIVING,WWW.MESAFARM.ORG,,,,none,Failed to fetch
815240446,OnRamp Inc,www.onramptx.org,,,,none,Failed to fetch
954688657,TAKING THE REINS,WWW.TAKINGTHEREINS.ORG,,,,none,Failed to fetch
201460574,MONTGOMERY CHILD ADVOCACY PROJECT,WWW.MCAPKIDS.ORG,,,,none,Failed to fetch
351178594,URBAN LEAGUE OF NW INDIANA INC,WWW.URBANLEAGUENWI.ORG,,,,none,Failed to fetch
832956059,GNOME INC,WWW.GNOMESURF.COM,,,,none,Failed to fetch
812533562,DATA YOU CAN USE INC,DATAYOUCANUSE.ORG,,,,none,Failed to fetch
821338688,CENLA PREGNANCY CENTER INC,HTTPS://CENLAPC.COM/,,,,none,Failed to fetch
742646952,THE FEMAP FOUNDATION,WWW.FEMAP.ORG,,,,none,Failed to fetch
451456334,City Help Foundation,www.dreamcityfoundation.org,,,,none,Failed to fetch
461187854,PUPPY JAKE FOUNDATION,PUPPYJAKEFOUNDATION.ORG,,,,none,Failed to fetch
133859811,THE COMMON GOOD INSTITUTE INC,WWW.COMMONGOOD.ORG,,,,none,Failed to fetch
043113783,Massachusetts Family Institute Inc,www.mafamily.org,,,,none,Failed to fetch
550869151,FAILTE CARE CORPORATION,NEWYORKIRISHCENTER.ORG,,,,none,Failed to fetch
611598457,ACHUNGO COMMUNITY CENTER,achungo.org,,,,none,Failed to fetch
473944280,OUR VILLAGE OKEECHOBEE INC,WWW.OURVILLAGEOKEECHOBEE.ORG,,,,none,Failed to fetch
840444740,JOY International,ww.joy.org,,,,none,Failed to fetch
274679627,PRISM Economic Development Corporation,www.prismedc.org,,,,none,Failed to fetch
270885690,COMPASS TO CARE,WWW.COMPASSTOCARE.ORG,,,,none,Failed to fetch
834259201,THE COALITION FOR BETTER HEALTH,WWW.COALITION.HEALTH,,,,none,Failed to fetch
810436517,Healthy Mothers Healthy Babies,www.HMHB-MT.ORG,,,,none,Failed to fetch
201063922,Trailblazer Foundation,thetrailblazerfoundation.org,,,,none,Failed to fetch
471038949,RANSOMED LIFE INC,ransomedlifetexas.org,,,,none,Failed to fetch
275281758,LITTLE ESSENTIALS,WWW.LITTLEESSENTIALS.ORG,,,,none,Failed to fetch
742978213,SOUTH TEXAS PREGNANCY CARE CENTER,WWW.SOUTHTEXASPREGNANCYCARECENTER.COM,,,,none,Failed to fetch
510351863,CANCER SUPPORT COMMUNITY DELAWARE,WWW.CSCDE.ORG,,,,none,Failed to fetch
200732393,Friends of the Good Samaritans Inc,www.fotgs.com,,,,none,Failed to fetch
465754490,URBAN SCHOOL FOOD ALLIANCE INC,WWW.URBANSCHOOLFOODALLIANCE.ORG,,,,none,Failed to fetch
800940005,EPHRATA COMMUNITY HEALTH FOUNDATION,WWW.WELLSPAN.ORG,,,,none,Failed to fetch
824280104,KUKHOMA PROJECT,WWW.THEKUKHOMAPROJECT.ORG,,,,none,Failed to fetch
131623902,ASSOCIATION ON AMERICAN INDIAN,WWW.INDIAN-AFFAIRS.ORG,,,,none,Failed to fetch
113064802,GERALD J RYAN OUTREACH CENTER INC,GERALDRYANOUTREACH.ORG,,,,none,Failed to fetch
464790841,THE PARC,WWW.THEPARC.NET,,,,none,Failed to fetch
943382208,Progress Unity Fund,www.progressunity.org,,,,none,Failed to fetch
201795631,Defenders of Freedom,defendersoffreedom.us,,,,none,Failed to fetch
825398201,JARC FLORIDA FOUNDATION INC,WWW.JARCFL.ORG,,,,none,Failed to fetch
561540018,COMMUNITY COUNSELING CENTER,WWW.WANTCOUNSELING.COM,,,,none,Failed to fetch
263661313,OPERATION SURF,HTTP://WWW.OPERATIONSURF.ORG/,,,,none,Failed to fetch
363667955,Options Center for Independent Living,www.optionscil.org,,,,none,Failed to fetch
863904713,Jim Luther New Hope Center Inc,WWW.Jluthernhc.com,,,,none,Failed to fetch
833999474,OSHUN FAMILY CENTER,WWW.OSHUNFAMILYCENTER.ORG,,,,none,Failed to fetch
453177421,BENZAITEN CENTER FOR CREATIVE ARTS INC,BENZAITENCENTER.ORG,,,,none,Failed to fetch
311168245,HAVEN OF HOPE INC,HTTPS://HAVENOFHOPE.ORG/,,,,none,Failed to fetch
841813813,ANGELS FOR HUMANITY,WWW.angelsforhumanity.org,,,,none,Failed to fetch
810303443,RURAL DYNAMICS INC DBA RURAL DYNAMICS,WWW.RURALDYNAMICS.ORG,,,,none,Failed to fetch
470992295,THE HIVE COMMUNITY CIRCLE,www.thehivecc.org,,,,none,Failed to fetch
473766842,MOVEMENTFORWARD INC,WWW.MOVEMENTFORWARD.ORG,,,,none,Failed to fetch
850400450,STOREHOUSE WEST INC,WWW.STOREHOUSEWEST.ORG,,,,none,Failed to fetch
854126872,WELLO INC,WWW.WELLO.ORG,,,,none,Failed to fetch
362669612,Romanian Missionary Society,www.rmsonline.org,,,,none,Failed to fetch
271276653,HISPANIC AFFAIRS PROJECT,www.hapgj.org,,,,none,Failed to fetch
411945426,NEW PATHWAYS INC,WWW.NEWPATHWAYSMN.COM,,,,none,Failed to fetch
462579700,LEECH LAKE FINANCIAL SERVICES INC,WWW.LLFINANCIAL.ORG,,,,none,Failed to fetch
860857749,VOLUNTEER ATTORNEYS FOR RURAL NEVADANS,WWW.VARN.ORG,,,,none,Failed to fetch
881729823,Saad K'idilye',saadkidilye.org,,,,none,Failed to fetch
800962807,OPERATION NEW UNIFORM INC,WWW.OPERATIONNEWUNIFORM.ORG,,,,none,Failed to fetch
812797329,THE ARTHUR PROJECT,WWW.THEARTHURPROJECT.ORG,,,,none,Failed to fetch
814602791,WHEELCHAIRS FOR WARRIORS,WWW.WHEELCHAIRSFORWARRIORS.ORG,,,,none,Failed to fetch
852354816,MILWAUKEE DIAPER MISSION INC,WWW.MILWAUKEEDIAPERMISSION.ORG,,,,none,Failed to fetch
464488483,THE PRISONERS HOPE INC,www.theprisonershope.life,,,,none,Failed to fetch
453170905,KATALLASSO INC,www.katimpact.org,,,,none,Failed to fetch
521704037,International Association for Indigenous Aging,www.IASquared.org,,,,none,Failed to fetch
452625169,JUSTICE FOR FAMILIES LTD,www.justice4families.org,,,,none,Failed to fetch
465638383,Soldiers to Sidelines,WWW.ldierstosidelines.org,,,,none,Failed to fetch
825289150,INDIANA DIAPER BANK INC,WWW.INDIANADIAPERBANK.ORG,,,,none,Failed to fetch
843960323,EVERY CHILD LANE COUNTY,WWW.EVERYCHILDLANE.ORG,,,,none,Failed to fetch
270281669,Marin Villages,www.marinvillages.org,,,,none,Failed to fetch
842046045,MISION DE CARIDAD CORPORATION,HTTPS:/MDCARIDAD.ORG,,,,none,Failed to fetch
863039302,NORTH CAROLINA COMMUNITY HEALTH WORKER,NCCHWA.ORG,,,,none,Failed to fetch
852404828,FOSTER NATION,FOSTERNATION.ORG,,,,none,Failed to fetch
821925820,TAPESTRY FARMS,WWW.TAPESTRYFARMS.ORG,,,,none,Failed to fetch
263233209,ASISTA IMMIGRANT ASSISTANCE,WWW.ASISTAHELP.ORG,,,,none,Failed to fetch
043812274,FOSTER & ADOPTIVE PARENT ADVOCACY CENTER,www.dcfapac.org,,,,none,Failed to fetch
931065518,KIDSPIRE,WWW.KIDSPIRE.ORG,,,,none,Failed to fetch
860789707,ARIZONA STATE FIRE TRAINING COMMITTEE INC,AZCFSE.ORG,,,,none,Failed to fetch
460389086,MITCHELL AREA SAFEHOUSE INC,WWW.MITCHELLAREASAFEHOUSE.ORG,,,,none,Failed to fetch
261982806,Western Regional Advocacy Project,WRAPHOME.org,,,,none,Failed to fetch
271338879,SOLES FOR JESUS,WWW.SOLESFORJESUS.ORG,,,,none,Failed to fetch
900936227,Emmas Footprints,www.emmasfootprints.com,,,,none,Failed to fetch
