foundation_ein,foundation_name,foundation_state,foundation_assets,foundation_open_to_apps,grant_amount,grant_year,grant_purpose_text,is_first_grant,grant_purpose_quality,grantee_ein,grantee_name,grantee_state,grantee_city,grantee_revenue,grantee_mission_text,sibling_match_score,keyword_match,semantic_score,is_target_grant,target_grant_reason,semantic_target_texts,keywords_used
237029788,The Sparks Foundation,TN,6424463.00,OPEN,500,2018,"TO SUPPORT ORGANIZATION'S MISSION TO PROVIDE BOATING OPPORTUNITIES AND MARINE RELATED EDUCATION FOR PEOPLE WITH DISABILITIES, VETERANS, AND YOUTH AT RISK",t,high,204513735,FREEDOM WATERS FOUNDATION INC,FL,NAPLES,1557097.00,"To provide boating oportunities and marine related education for people with diabilities, veterans, and youth at risk.",0.8500,f,0.638,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
043425079,HOWELL FAMILY CHARITABLE FOUNDATION,MA,1354408.00,PRESELECTED,250,2018,SAILING ORG FOR PEOPLE WITH,t,medium,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.628,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
616553802,DONALD MORRIS CHARITABLE TRUST,OH,13396257.00,OPEN,15000,2022,TO PROVIDE SUPPORT TO VETERAN WELLNESS THROUGH OUTDOOR EXPERIENCES.,t,high,813261776,OHIO VETERANS OUTDOORS,OH,CLARKSVILLE,24868.00,PROMOTE VETRAN HEALTH-HUNTING FISHING CA,0.6500,t,0.612,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
752710208,GREATHOUSE FOUNDATION,TX,9956027.00,OPEN,10000,2018,SUPPORT VETERANS OUTDOORS,t,medium,272312356,VETERAN OUTDOORS INC,TX,GEORGETOWN,166143.00,"VETERAN OUTDOORS INC MISSION IS TO HONOR OUR COUNTRY'S WOUNDED VETERANS PATRIOTISM AND SACRIFICE BY PROVIDING QUALITY HUNTING, FISHING AND RELATED OUTDOOR ACTIVITIES; RAISING PUBLIC AWARENESS OF THE THERAPEUTIC EFFECT BEING OUTDOORS HAS ON THE MENTAL AND PHYSICAL DISABILITIES OF OUR COUNTRY'S WOUNDED MEN AND WOMEN.",0.6500,t,0.609,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
050368103,ROY T MORGAN FOUNDATION INC,RI,3049815.00,OPEN,6000,2018,CONTRIBUTION FOR SAIL TO PREVAIL ADAPTIVE SAILING PROGRAM.,t,high,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,t,0.603,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
050368103,ROY T MORGAN FOUNDATION INC,RI,3049815.00,OPEN,6000,2019,CONTRIBUTION FOR SAIL TO PREVAIL ADAPTIVE SAILING PROGRAM.,f,high,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,t,0.603,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
203999425,THE FRANK & EILEEN NUGENT,FL,4377041.00,OPEN,5000,2023,TO PROVIDE VETERANS AND THEIR FAMILIES WITH FISHING AND BOATING TRIPS,f,high,821304520,VETERANS FISHING ADVENTURE,VA,ALEXANDRIA,203440.00,"The organizations primary exempt purpose is to help all veterans of the American Armed Forces, especially those that are disabled (wheelchair) or that have special needs to afford them the opportunity to experience a boating/fishing experience.",0.8000,t,0.601,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
203999425,THE FRANK & EILEEN NUGENT,FL,4377041.00,OPEN,5000,2022,TO PROVIDE VETERANS AND THEIR FAMILIES WITH FISHING AND BOATING TRIPS,t,high,821304520,VETERANS FISHING ADVENTURE,VA,ALEXANDRIA,203440.00,"The organizations primary exempt purpose is to help all veterans of the American Armed Forces, especially those that are disabled (wheelchair) or that have special needs to afford them the opportunity to experience a boating/fishing experience.",0.8000,t,0.601,t,kw+sem,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
746073312,Harry S & Isabel C Cameron Foundation,TX,30237052.00,OPEN,5000,2018,Recreational Therapy Respite & Education,t,medium,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.589,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
651058044,The Jim Moran Foundation Inc,FL,251700402.00,OPEN,20000,2023,South Florida Therapeutic Boat Outings,t,medium,204513735,FREEDOM WATERS FOUNDATION INC,FL,NAPLES,1557097.00,"To provide boating oportunities and marine related education for people with diabilities, veterans, and youth at risk.",0.8500,f,0.587,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
746070484,ALBERT & ETHEL HERZSTEIN,TX,126529173.00,OPEN,12000,2023,TOWARDS SUPPORT OF SAILING ANGELS HYDROTHERAPY.,f,medium,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.586,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
746070484,ALBERT & ETHEL HERZSTEIN,TX,126529173.00,OPEN,10000,2022,TOWARDS SUPPORT OF SAILING ANGELS HYDROTHERAPY.,t,medium,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.586,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
261636123,THE ARENA ENERGY FOUNDATION,TX,70265.00,PRESELECTED,2500,2018,SAILING THERAPUTICAL SERVICES,t,medium,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.576,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
261636123,THE ARENA ENERGY FOUNDATION,TX,70265.00,PRESELECTED,2500,2019,SAILING THERAPUTICAL SERVICES,f,medium,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.576,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
061321543,THE CORINTHIANS ENDOWMENT FUND,PA,196188.00,OPEN,5000,2023,SAILING TEAM ACTIVITIES,t,medium,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.568,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
201985235,LYN & MARGARET COMFORT CHARITABLE FOUNDATION,RI,425369.00,PRESELECTED,500,2020,SUPPORTS SAILINGWITHDISABILITIES,f,medium,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.568,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
201985235,LYN & MARGARET COMFORT CHARITABLE FOUNDATION,RI,425369.00,PRESELECTED,500,2021,SUPPORTS SAILINGWITHDISABILITIES,f,medium,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.568,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
201985235,LYN & MARGARET COMFORT CHARITABLE FOUNDATION,RI,425369.00,PRESELECTED,500,2018,SUPPORTS SAILINGWITHDISABILITIES,t,medium,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.568,t,semantic,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
