email,first_name,company,state,website
patiocafesb@gmail.com,,The Patio Cafe,CA,https://www.thepatiocafesb.com
patrice@soifwine.com,,La Posta,0,https://www.lapostarestaurant.com/
patriciar@bobbysalazar.com,,Bobby Salazar's Taqueria,CA,https://bobbystower.com/
pattayabaythai@gmail.com,,Pattaya Bai Thai Restaurant,CA,http://www.pattayabaythai.com/
paul@meadstdenver.com,,Meade ST Provisions,CO,https://meadstdenver.com/
paula@sistersasianeatery.com,,Sisters Asian Eatery,CA,https://www.sistersasianeatery.com
peoria@postinowinecafe.com,,Postino,0,https://www.postinowinecafe.com/locations/postino-highlands-ranch
perrysjointcafe@gmail.com,,Perry's Joint,0,https://perrysjoint.com/
petesrestaurants@yahoo.com,,Pete's Kitchen,CO,https://www.petesrestaurants.com/petes-kitchen
phil@amsterdamcafe.com,,Amsterdam Cafe,AL,https://amsterdamcafe.com/
phils1000oaks@gmail.com,,Phil's,CA,https://www.phils1000oaks.com/
pholiencatering@gmail.com,,Phở Liên Noodle House,CA,https://pholiensj.com/
phosaigonexpressinfo@gmail.com,,Phở Saigon Express,0,https://www.phosaigonexpress.com/
PHOSO1VN@GMAIL.COM,,Pho #1,CA,http://www.pho1vn.com/
phupong9436@comcast.net,,Bangkok@12 Thai,CA,http://www.bangkok12restaurant.com/
phxot_foodbev@hilton.com,,Cobre Kitchen + Cocktails,AZ,https://www.cobrekitchen.com
piaceremiodelsur@gmail.com,,Piacere Mio,CA,https://www.piaceremiodelsur.com
piante@piantepizzeria.com,,Piante Pizzeria,CO,https://piantepizzeria.com/
piccinopizza@gmail.com,,Piccino Wood Oven Pizza,0,https://piccinopizza.com/
piccinopresidio@piccino.com,,Piccino Presidio,0,https://www.piccinopresidio.com/
piccolo.paradiso@yahoo.com,,Piccolo Paradiso,0,https://piccoloparadisobeverlyhills.com/
pictures@mugshotsgrillandbar.com,,Mugshots Grill & Bar Tuscaloosa,AL,https://www.mugshotsgrillandbar.com/
pie@petalumapie.com,,Petaluma Pie Company,0,https://petalumapiecompany.com/
pitastopbham@gmail.com,,The Pita Stop,AL,https://thepitastop.com/
pitfiendbbq@gmail.com,,Pit Fiend Barbecue,CO,https://www.pitfiendbbq.com/
pizzadelmar@gmail.com,,Del Mar Pizza,0,https://delmarpizza.com/
pizzaleah707@gmail.com,,PizzaLeah,0,https://www.pizzaleah.com/
pizzaonpearl@att.net,,Pizza on Pearl,CA,https://pizzaonpearl.com/
pizzapirate707@gmail.com,,Pizza Pirate,0,https://www.mypizzapirate.com
pizzarocco@gmail.com,,Rocco's Little Chicago,AZ,https://roccoslittlechicago.com
pizzaworks@engfer.org,,Engfer Pizza Works,CA,https://www.engferpizzaworks.com/
pizzeria@chefico.co,,Che Fico Pizzeria,0,https://www.cheficopizzeria.com/
plazabonita@brokenyolkcafe.com,,Broken Yolk Cafe,CA,https://www.thebrokenyolkcafe.com/location/broken-yolk-cafe-plaza-bonita/
PMAliofJaffa@yahoo.com,,Jaffa Cafe,CA,https://jaffacafe.us/
poboyskitchensf@gmail.com,,Po'Boys Kitchen,CA,https://poboyskitchen.com/
pocha54az@gmail.com,,Pocha 54 Korean Tapas,AZ,https://www.pocha54.com/
poesiarestaurant@gmail.com,,Poesia,CA,https://www.poesiasf.com/
pokepola5040@gmail.com,,Poke Pola,0,http://www.pokepola.com/
poperations@lonelyoyster.com,,Lonely Oyster,0,https://thelonelyoyster.com/
porkysPL@porkyspizzapalace.com,,Porky's Pizza Palace,0,http://www.porkyspizzapalace.com/
portallodge@gmail.com,,Portal Store Cafe & Lodge,AZ,https://www.portallodge.com/
portaltaqueria@gmail.com,,El Portal Taqueria,CA,https://www.elportalauburn.com/
porterhousesanmateo@comcast.net,,Porterhouse,0,https://porterhousesanmateo.com
porto@domain.com,,Bop & Roll,AZ,https://www.bopandroll.com/
postofficepies@gmail.com,,Post Office Pies,0,https://postofficepies.com/
PR@CoastalRootsHospitality.com,,Tarpy's Roadhouse,CA,https://tarpys.com/
PRESS@CHWINERY.COM,,Cooper's Hawk Winery & Restaurant,AZ,https://chwinery.com/
press@google.com,,Google Cafe,0,https://visit.withgoogle.com/visitor-experience/cafe/
press@hiho.la,,HiHo Cheeseburger,CA,https://www.hiho.la/
press@mirate.la,,Mirate,0,https://www.mirate.la/
PressEMEA@starbucks.com,,Starbucks,AZ,http://starbucks.com
prexmidtown@gmail.com,,Pizzasaurus Rex,0,https://www.eatpizzasaurusrex.com
primahengkiki@gmail.com,,Backcountry Pizza & Tap House,CO,http://backcountrypizzaandtaphouse.com/
priscilla@lostarascos.co,,Los Tarascos,CO,http://lostarascos.com/
program.intake@usda.gov,,Cougar Cafe,0,https://www.cusdk8.org/departments/student-nutrition
projectasian@yahoo.com,,TAP Asian Rice Bowls,CA,https://www.theasianproject.com/
projectmanager@sedonahideawayhouse.com,,Hideaway House,0,https://sedonahideawayhouse.com
projectpokefv@gmail.com,,Project Poke,CA,http://www.projectpoke.com/
propagandapie467@gmail.com,,Propaganda Pie,CO,https://www.propagandapie.com/
proteam@mopro.com,,Tacos Super Gallito,0,https://www.tacossupergallito.com
Psst@pavlemilic.com,,FnB,AZ,http://www.fnbrestaurant.com
pullanos@pullanos.com,,Pullano's Pizza,AZ,http://pullanos.com
questions@qhousedenver.com,,Q House,CO,https://www.qhousedenver.com
questions@redsjavahouse.com,,Red's Java House,0,https://www.redsjavahouse.com/
quinnipiacdining@qu.edu,,Bobcat Den,0,https://www.qu.edu/student-life/dining/dining-locations/
r.ranahang@proton.me,,Gurkhas Kitchen Indian Restaurant & Bar,CO,https://gurkhaskitchenco.com/
rabbitholedinner@gmail.com,,The Rabbit Hole,CO,https://www.rabbitholedinner.com/
rachel@brandarmory.com,,Cruz Kitchen & Taps,CA,https://www.cruzkitchenandtaps.com/
racquel@stonefishsushi.com,,Stonefish Sushi,CO,https://www.stonefishsushi.com
Raena4213@gmail.com,,Rio Nido Roadhouse,0,https://www.rionidoroadhouse.com/
rafelitosllc@gmail.com,,Rafelitos,0,https://www.rafelitos.com/
raftergbbq@gmail.com,,Rafter G BBQ,AZ,https://bellflower-grouse-ln9c.squarespace.com/
ramen@kirimachi.com,,Kirimachi Ramen,0,http://kirimachi.com/
ramengaijin@gmail.com,,Ramen Gaijin,CA,https://www.ramengaijin.com/
ramenwell@gmail.com,,Ramenwell,0,https://www.ramenwell.com/
ranchosd@brokenyolkcafe.com,,Broken Yolk,CA,https://www.thebrokenyolkcafe.com/location/broken-yolk-cafe-rancho-san-diego/
randy@hi-wayburger.com,,Hi-Way,0,https://www.hi-wayburger.com/
raorohit.singh@gmail.com,,Breads of India,0,https://www.breadsofindia.com/
rasoi@denverspiceroom.com,,Rasoi House by Spice Room,0,https://www.rasoihouse.com/
rawsushibistro209@gmail.com,,Raw Sushi Bistro,CA,https://www.rawsushibar.com/stockton-location
rayacuisines@gmail.com,,Sri Vasantha Bhavan,0,http://www.srivasanthabhavan.com/
razor.ramon@voodoowingco.com,,Voodoo Wing Company,0,https://www.voodoowingco.com/
Rbistro1111@Aol.Com,,Rivertown Bistro,0,http://rivertownbistro.com/
redkettlecoffee@gmail.com,,Red Kettle Coffee,CA,http://redkettlecoffee.com/
redtruckpizza@yahoo.com,,Red Truck Pizza,0,https://redtruckmenu.com/
registrar@hartford.edu,,Backstage Café,CT,https://catalog.hartford.edu/content.php?catoid=18&navoid=1624
renoroom@ymail.com,,Cocorenos,CA,https://www.cocorenos.com/
reports_01@carolinaroadhouse.rest,,Carolina Roadhouse,SC,http://www.carolinaroadhouse.com/
reservation@morionodera.com,,Morihiro,0,https://morionodera.com/
Reservations.sm@thebungalow.com,,The Bungalow,CA,https://www.thebungalow.com/thebungalowsm/
reservations.valencia@tatelrestaurants.com,,Tatel Beverly Hills,0,https://tatelrestaurants.com/beverly-hills/
reservations@convivorestaurant.com,,Convivo Restaurant & Bar,CA,http://convivorestaurant.com/
reservations@culinarylab.com,,Hinoki & the Bird,CA,https://www.hinokiandthebird.com/
reservations@cypress-inn.com,,Terry's Lounge at Cypress Inn,0,https://www.carmelterrys.com/
reservations@denalicrowsnestcabins.com,,The Overlook,0,https://www.denalicrowsnestcabins.com/the-restaurant/
reservations@epicsteak.com,,Epic Steak,CA,https://www.epicsteak.com/
reservations@flyingw.com,,Flying W Ranch & Chuckwagon Supper,CO,https://www.flyingw.com/
reservations@harwigs.com,,Harwigs,0,https://www.harwigs.com/
Reservations@innatthetides.com,,Bay View Restaurant,CA,https://innatthetides.wpengine.com/bay-view-restaurant-lounge/
reservations@innoftheseventhray.com,,Inn of the Seventh Ray,CA,https://www.innoftheseventhray.com/
reservations@littledoms.com,,Little Dom's,CA,https://www.littledoms.com/
reservations@maccallumhouse.com,,MacCallum House Restaurant,0,https://www.maccallumhouse.com/dining/
reservations@murphyshotel.com,,Murphys Hotel Restaurant,0,https://murphyshotel.com/
Reservations@oceanpointranch.com,,The Cow Tipper,CA,https://www.oceanpointranch.com/the-cow-tipper
reservations@protegepaloalto.com,,Protégé,0,https://www.protegepaloalto.com/
reservations@shuttersonthebeach.com,,1 Pico,CA,https://www.shuttersonthebeach.com/dining/1-pico
reservations@sushibistro.com,,Sushi Bistro @ 6th&B,CA,https://sushibistro.com
reservationslashadas@gmail.com,,Las Hadas Bar & Grill,CA,https://lashadasgrillsd.com/
reserve-ynp@xanterra.com,,19th Hole Bar & Grill,0,https://www.oasisatdeathvalley.com/dine/19th-hole/
restaurant@lafiestaak.com,,La Fiesta,AK,https://www.lafiestaalaska.com/
restaurant3@email.com,,Tajima,CA,https://www.tajimaramen.com/tajima-mercury
restaurantawards@mshanken.com,,Prospect,0,https://www.prospectsf.com/
resume@slatebridge.com,,Cinzzetti's,CO,http://www.cinzzettis.com/
rhoadesc@gmail.com,,Cosmo's Pizza,0,http://www.cosmospizza.com/
riblinecatering@gmail.com,,Ribline,0,https://www.ribline.com/
riceburrito.sv@gmail.com,,小滿 Xiaoman Riceburrito,CA,https://www.riceburrito.com
richardsonsnm@yahoo.com,,The Rokerij,0,http://richardsonsnm.com/rokerij
ricky@moesoriginalbbq.com,,Moe's Original BBQ,AL,https://www.moesoriginalbbq.com/bentcreek
ricospizzaexpress@gmail.com,,Rico's Pizza,CA,https://www.ricospizza209.com/location/ricos-pizza-modesto/
ridgewalksocial@gmail.com,,Ridgewalk Social,0,https://www.theridgewalksocial.com/
rinconorders@gmail.com,,Rincón Argentino,0,https://www.rinconargentinoboulder.com
rinnerkarl@hotmail.com,,Stammtisch Restaurant,0,https://www.stammtisch-seaside.com/
rio@dtownpizzeria.com,,Dtown Pizzeria,CA,https://www.dtownpizzeria.com/
riseandset.sf@gmail.com,,Rise & Set,CA,https://www.riseandsetsf.com/
ristorante@brunossantamonica.com,,Bruno's Italian Restaurant,CA,https://brunossantamonica.com/
ristorantemangiatutti.antonio@gmail.com,,Mangia Tutti Ristorante,CA,https://mangia-tutti.com/
ritchieponce23@gmail.com,,Casa Real,CO,https://www.casarealmexicangrill.net
ritzshowbarrestaurant@gmail.com,,Crepe Amour CO,0,https://crepeamourco.com/
riversideclubhouseevents@gmail.com,,Riverside Clubhouse,0,https://riversideclubhouse.com
rjreilly@ucdavis.edu,,Segundo Dining Commons,0,https://housing.ucdavis.edu/dining/dining-commons/segundo/
rkcrama@hotmail.com,,Café de Bangkok,0,https://cafedebangkokfoco.com
roadsidevaldez@gmail.com,,The Potato,AK,https://www.theroadsidepotatohead.com/
robert.meneshian@icloud.com,,Pinball Pizza,0,https://pinballpizza.net/
robertm@barbayanitaverna.com,,Barbayani Greek Taverna,CA,https://barbayanitaverna.com/
robertoscantina@gmail.com,,Roberto's Cantina,CA,https://www.robertoscantina.com/
rocketspizzaandsubs@gmail.com,,Rockets Pizza and Subs,CA,https://rocketspizzaandsubs.com/
rockseas.101@gmail.com,,Rock Seas,CA,https://rockseas.com/
Rockyfinpoke2@gmail.com,,Rocky Fin Poké,Co,https://www.rockyfinpoke.com/
rodeoroom@icloud.com,,Rode Room,0,https://www.rodeoroom.com/
rodney@oldetymes.com,,Old Tymes Restaurant,CT,https://www.oldetymes.com
roks4130@gmail.com,,Rok Steakhouse and Grill,CA,https://www.roksteakhouse.com/
rooftop_bar@jdvhotels.com,,Rooftop Bar,CA,https://www.rooftopbaroceanside.com/
rooftop120@gmail.com,,Rooftop120,CT,https://rooftop120.com
roosterslogin@gmail.com,,Roosters,CO,https://flynroosters.com/
roque@captainfattys.com,,Captain Fatty's Brewery,0,http://www.captainfattys.com/
Rosaleespizzeria@hotmail.com,,Rosalee's Pizzeria,CO,http://rosaleespizzeria.com/
RosasMexicanGrill@gmail.com,,Rosa's Mexican Grill,AZ,https://rosasgrill.com/
rose@elcoyotecafe.com,,El Coyote Cafe,CA,http://elcoyotecafe.com/
rosebowl@vitalitybowls.com,,Vitality Bowls,CA,https://vitalitybowls.com/locations/cupertino/
rosiestahoe@gmail.com,,Rosie's Cafe,0,http://rosiescafe.com
Royal.Kabob.Gyro@gmail.com,,Royal Kabob,0,https://royal-kabob-gyro.square.site/
royalpunjabi.norwich@gmail.com,,The Royal Punjabi,CT,https://theroyalpunjabict.com/
royaltaj270@gmail.com,,Royal Taj,CA,http://royaltajindiasantacruz.com
royscrewbbq@gmail.com,,Roy's Crew BBQ,CO,https://www.royscrewbbq.com/
rrpizza.willcox@gmail.com,,R&R Pizza Express,AZ,https://www.rrpizza-willcox.com/
rstehly@nativeoaksgolfclub.com,,Shawii Kitchen,CA,https://shawiikitchen.com/
rtsholdings1@gmail.com,,Rosie's Taco Shop,AZ,https://rosiestacoshop.com/
rubambarestaurant@gmail.com,,Rubamba Latin Gourmet,CT,https://www.rubambarestaurant.com
ruddellfamily@yahoo.com,,Ruddell's Smokehouse,0,https://www.smokerjim.com/
Russell@BaccoBoulder.com,,Bacco Trattoria and Mozzarella Bar,CO,https://baccoboulder.com/
russellsseafood1993@gmail.com,,Russell's Seafood Grill,0,http://www.russellsseafood.com/
rwbmesa@povfoods.com,,Red White and Brew,AZ,https://rwbaz.com/mesa/
ryan@thecowboystar.com,,Cowboy Star Restaurant,CO,https://www.cowboystarcs.com/
ryan3398@gmail.com,,Rivets American Grill,CA,https://rivetsamericangrill.com/
sabrosomexicangrill@gmail.com,,Sabroso! Mexican Grill,0,https://www.sabrosomexicangrill.com
sadafgeneralmanager@gmail.com,,Sadaf,CA,https://sadafencino.com/
sadcoak@gmail.com,,Slader's Alaskan Dumpling Company,0,https://www.sadcoak.com
saintbernardlodge@frontier.com,,St. Bernard Lodge Tavern,0,https://stbernardlodge.com/dining-tavern/
sakanauru@gmail.com,,No Coast Sushi,CO,https://nocoastsushi.com/
sake2mesimi@gmail.com,,Sake 2 Me Sushi,CA,https://www.sake2mesimi.com
sakeohealdsburg@outlook.com,,Sake 'O,CA,https://www.sakeo.net/
sales@andinasf.com,,Andina,CA,https://andinasf.square.site/
sales@brownpalace.com,,Palace Arms,CO,https://www.brownpalace.com/dining/restaurants/palace-arms/
sales@casitasbest.com,,La Casita,0,https://www.casitasbest.com/
sales@ebluu.com,,Happy Time Korean BBQ,CO,https://www.epipay.com/9145000001960145/en/WebOrder?STORE_CODE=MTAwMA==&table_num=MTAwMA==
sales@falafelcafe.net,,Falafel Cafe,0,http://falafelcafe.net/
sales@grandstrandbrewing.com,,Grand Strand Brewing Company,SC,http://grandstrandbrewing.com/
sales@hotelrepublicsd.com,,Trade Restaurant & Lounge,CA,https://www.hotelrepublicsd.com/dining/trade-restaurant-lounge
sales@hotelshattuckplaza.com,,Zino,CA,https://zinoberkeley.com/
sales@jusaspen.com,,Jüs,0,https://www.jusaspen.com/
Sales@MargaritavilleHollywoodCA.com,,Jimmy Buffett’s Margaritaville,CA,https://www.margaritavillehollywoodca.com
sales@mccarrenhotel.com,,Drakes Sonoma Coast,CA,https://drakesbodegabay.com
sales@posnet.us,,Round Table Pizza,CA,https://ordering.roundtablepizza.com/
sales@properhotel.com,,Villon,0,http://www.villonsf.com/
sales@sablaithaikitchen.com,,Sab Lai Thai Kitchen,CA,https://www.sablaithaikitchen.com/
sales@tablemountaininn.com,,Table Mountain Grill & Cantina,CO,https://www.tmigrillandcantina.com
sales@tthai.co,,Klom Klorm Thai Taste Story,CO,https://www.klomklormthai.com/
SALES@WATERSEDGEATGIOVANNIS.COM,,The Waters Edge at Giovanni's,0,https://www.watersedgeatgiovannis.com
salesminniebells@gmail.com,,Minnie Bell's Soul Movement,CA,https://www.minniebellssoul.com/
salinasrestaurant10@gmail.com,,"Salinas Restaurant, Pizzeria & Bar",CT,https://salinaspizzeria.com/
salmonbarsf@gmail.com,,Salmon Bar,CA,https://salmonbarsf.com/
sam@waynessmokeshack.com,,Wayne's Smoke Shack,CO,https://www.waynessmokeshack.com/
samslogcabinevents@gmail.com,,Sam's Log Cabin,CA,https://www.samslogcabin.net/
samuelavina@protonmail.com,,Sandy's,CO,https://www.sandysrestaurantcos.com/
san.idli.2017@gmail.com,,San Idli,CA,https://sanidli.com/
sandhill.madera@rosewoodhotels.com,,Madera,0,https://www.rosewoodhotels.com/en/sand-hill-menlo-park/dining/madera
sandwichworldtruck@gmail.com,,SandwichWorld,FL,https://sandwichworld.square.site/
Sandychili23@gmail.com,,Sandy's Chili,CA,https://www.sandychili.com/
sangjinkim80@gmail.com,,Zzan,CA,https://www.zzansf.com/
sanjose@kingsseafood.com,,King's Fish House,CA,https://www.kingsfishhouse.com/sanjose
sanjose@onepotshabushabu.com,,One Pot Shabu Shabu,0,https://www.onepotshabushabu.com/
sanjose318@gmail.com,,Burrito Express,AL,https://www.burritoexpressal.com/
sansar2226@gmail.com,,Sansar Indian Restaurant,CA,https://www.sansarindiancuisine.com/
santaclara@cabiryani.com,,Paradise,0,https://cabiryani.com/
santamonica@kazunorisushi.com,,KazuNori,CA,https://www.handrollbar.com/locations/santa-monica/
santee@brokenyolkcafe.com,,Broken Yolk Cafe,CA,https://www.thebrokenyolkcafe.com/location/santee-san-diego-ca/
santiagos.denver@gmail.com,,Santiago's,CO,https://eatatsantiagos.com/Denver-E-Hampden
santos_tos@hotmail.com,,Almuerzo,AZ,https://almuerzorestaurant.com
santungsf@gmail.com,,San Tung,CA,https://www.santungsf.com
sari@sarisuzanne.com,,The Yellow Carrot,0,https://theyellowcarrot.com/
sattdownmgr@gmail.com,,Sattdown Jamaican Grill,0,https://www.sattdown.com/
savorbites3311@gmail.com,,Cafe Mexicali,CO,https://cafemexicali.com
sawasushi@gmail.com,,Sawa Sushi,0,http://sawasushi.net/
sawtelle@tatsuramen.com,,Tatsu Ramen,0,https://www.tatsuramen.com/
sayhello@backyardforestville.com,,Backyard,CA,www.backyardforestville.com
SBSTUDIOCITY@GMAIL.COM,,Seoul Bistro,0,http://seoulbistrostudiocity.com/
sc.myrtlebeach@crumbl.com,,Crumbl - Myrtle Beach,SC,https://crumblcookies.com/myrtlebeach?utm_source=google+business&utm_medium=profile&utm_campaign=CRUMBL-US+%7C+GOOGLE+BUSINESS+%7C+STORE+PAGE+%7C+ONGOING+%7C+CONSIDERATION+%7C+PROFILE
scastro@kingsseafood.com,,Kings Fish House,0,https://www.kingsfishhouse.com/calabasas
sconehengebakery@gmail.com,,Sconehenge,0,https://www.sconehengeberkeley.com/
Scott.Amerault@brinker.com,,Chili's,AZ,https://www.chilis.com/locations/us/arizona/phoenix/phoenix-bell
scott@erisfood.com,,Eris Vegan Food Co.,0,https://www.erisfoodcoca.com/
Scox@thebridgesgolf.com,,The View Restaurant,0,https://www.thebridgesgolf.com/the-view-restaurant/
SCRAMBLEDEGGSCAFE@GMAIL.COM,,Scrambled Eggs Cafe,CA,https://www.simiscrambledeggscafe.com/
scroogemaki@gmail.com,,Scrooge Maki,0,https://www.scroogemaki.com/
scytheinhere88@gmail.com,,Hyperion Public,CA,https://www.hyperionpublic.com/
seafood@scomas.com,,Scoma's,CA,https://www.scomas.com
seasonslonepine@gmail.com,,Seasons,CA,https://seasonslonepine.club
sebastian@aldusleaf.org,,Sushi Noguchi,CA,https://sushinoguchi.com/
SecretSauce903b@gmail.com,,Secret Sauce,0,https://secretsauceupland.com/
secretstashpizza@gmail.com,,The Secret Stash,0,https://www.secretstash.com/
seedzsteamboat@gmail.com,,Seedz,0,https://www.seedz-cafe.com
senortaco1375@gmail.com,,Señor Taco,CA,http://www.senortaco.net/
service@marigoldmaison.com,,Marigold Maison,AZ,https://marigoldmaison.com/
service@pspsteak.com,,Pacific Standard Prime,0,https://www.pspsteak.com
services@chaatbistro.com,,Chaat Bistro,0,https://chaatbistro.com
services@yeyosnwa.com,,Yeyo's Mezcaleria & Taqueria,AR,https://www.yeyosnwa.com
sfornoboulder@gmail.com,,Sforno Trattoria Romana,CO,https://sfornoboulder.com/
shabutimesj@gmail.com,,Shabu Time,CA,https://www.shabutime.com/
shalimarwoodlandhiilsca@gmail.com,,Shalimar,CA,http://shalimarindian.com
shanghaibun.ctb@gmail.com,,Shanghai Bun,CA,https://www.shanghaibunsd.com/
shangrilahimalayan@gmail.com,,Shangrila Himalayan Kitchen,CA,https://shangrilahimalayan.com/
shankandbone@gmail.com,,Shank and Bone,0,https://www.shankandbone.com/
sharoncafe@jpgifford.com,,Gifford's,CT,https://jpgifford.com/
shbcevent@gmail.com,,Southern Hops Brewing Company Murrells Inlet,0,http://www.southernhops.com/
shello@queensrawbar.com,,Queen's Raw Bar and Grill,CA,https://queensrawbar.com/
sherpadaiinsonoma@yahoo.com,,Himalaya Sherpa Kitchen,0,https://sthelenasherpakitchen.com
sherry@oneconceptrg.com,,Go Fish Sushi,CO,https://gofishsushi.com/denver
shinkaisushi.ca@gmail.com,,Shinkai Sushi,CA,https://www.shinkai-sushi.com/
shokoh@blackhawkpizzeria.com,,Blackhawk Pizzeria,CA,http://blackhawkpizzeria.com/
shop@chocolatesantacruz.com,,Chocolate,CA,https://chocolatesantacruz.com/
shop@steubens.com,,Steuben's,CO,https://www.steubens.com/
shushopbham@gmail.com,,Shu Shop,AL,https://shushopbham.com
siahwase@aol.com,,Papasan Rolls and Bowls,CA,https://papasan883.com/
siamonapolisd@gmail.com,,Siamo Napoli,CA,https://www.siamonapolisd.com
sichuanbistrony@gmail.com,,Yamato Steak House of Japan,CT,http://www.yamatoct.com
sidewalkstreetfood@gmail.com,,Sidewalk Street Food,0,https://sidewalkstreetfood.com/
sillyalspizza@tds.net,,Silly Al's Pizza,AZ,https://sillyalspizza.com
Silvergrill@silvergrill.com,,The Silver Grill Cafe,CO,http://www.silvergrill.com
simpression2015@gmail.com,,Sichuan Impression,0,https://www.sichuanimpressions.com
sisaket.info414@gmail.com,,SISAKET THAI KITCHEN,CA,https://www.sisaketthaifood.com/
sisenorrealmexicanfood@gmail.com,,Si Señor!,CO,https://www.sisenorrealmexicanfood.com/
SizzlePhoenix@HLConcepts.net,,Sizzle Korean Barbecue,AZ,https://sizzlekoreanbbq.com/
skyjllc4@gmail.com,,Himalayan Bite,0,https://www.himalayanbitee.com/
slantedtree@gmail.com,,Slanted Tree Kitchen & Taproom,0,https://www.slantedtree.net
Slideshowsliders@gmail.com,,Slideshow,CO,https://slideshowsliders.com/
slogiuseppes@giuseppesrestaurant.com,,Giuseppe's Cucina Rustica,0,https://www.giuseppesrestaurant.com/
sloughhousesocial@gmail.com,,Slough House Social,CA,https://sloughhousesocial.com/
smallonec@yahoo.com,,Great Panda Restaurant,AL,https://greatpandahuntsville.com
smcgaha@turtlebay.org,,Mosaic,CA,https://www.mosaicredding.com/
smfclass.a@gmail.com,,Little Anitas New Mexican Food,0,https://www.littleanitas.com/
Smkennerson55@gmail.com,,Mangia Mi,0,http://www.mangia-mi.com
smmak419@gmail.com,,Emle's California Mediterranean,CA,https://emlesnorthridge.com/
smokinbrosbbq@icloud.com,,Smokin' Bros Barbecue,CO,https://www.smokinbrosbarbecue.com/
sobo151@sobo151.com,,Sobo 151,CO,http://sobo151.com/
social@fellowosteria.com,,Fellows Osteria & Pizzeria,AZ,https://www.fellowosteria.com/
socialmedia@sushiroll.com.mx,,Sushi Roll,CA,https://sushiroll.com.mx/especiales/sushi-roll-san-diego/
sofiyataj2023@outlook.com,,Sofiya,0,https://www.eatatsofiya.com/
sonnysbarandgrillps@gmail.com,,Sonny's Bar and Grill,CA,https://sonnysbarandgrill.com
sonomaeatsrealmex@gmail.com,,Sonoma Eats,0,https://www.sonoma-eats.com/
sottomare@outlook.com,,Sotto Mare,CA,https://www.sottomaresf.com/
soulfullyveganct@gmail.com,,SoulFully Vegan,CT,https://soulfullyvegan.com
soupczar@gmail.com,,Three Sister's Cafe & Catering,CO,http://www.threesistersdenver.com/
specialevents@georgesgreekcafe.com,,George's Greek Cafe,0,https://www.georgesgreekcafe.com/
spencehamiltons@aol.com,,Hamilton's,AL,https://www.ogletree.hamiltonsgroup.com/
spic3kitchen@gmail.com,,Spice Kitchen,CO,https://spicekitchenparker.com/
spicegardenaz@gmail.com,,Spice Garden,AZ,https://spicegardenaz.com/
spicyjoibanhmi@gmail.com,,Spicy Joi Banh Mi x Lao Street Food,CA,https://www.spicyjoibanhmi.com/
spoonkorean@boons.io,,Spoon Korean Bistro,0,https://www.spoonashby.com/
ssambangi@clorder.com,,Curry in Hurry,0,https://curryinhurryonline.com
Staff@LaCuisineCafeSF.com,,La Cuisine Cafe,CA,https://lacuisinecafesf.com/
staffordfoodssc@gmail.com,,The Tie-Dyed Coffee Bean,0,http://www.tiedyed.coffee/
stamfordctus@pinotspalette.com,,Pinot's Palette-Stamford,CT,https://www.pinotspalette.com/stamford
stars115@gmail.com,,Stars Restaurant,CA,https://starsukiah.com/
stay@dillonbeachresort.com,,Dillon Beach Resort,CA,https://www.dillonbeachresort.com/
STEAMERLANESUPPLY@GMAIL.COM,,Steamer Lane Supply,0,http://steamerlanesc.com/
stellasictruck@gmail.com,,Stella's Homemade Ice Cream,0,http://stellas-icecream.com/
stephanie@seabirdskitchen.com,,Seabirds Kitchen,CA,https://www.seabirdskitchen.com/
stephaniehamzic@gmail.com,,Las Glorias Grill,AZ,https://lasgloriasgrill.com/
stephen@heirloom-sf.com,,Heirloom Cafe,0,https://heirloom-sf.com/
stephen@perbaccosf.com,,Perbacco,CA,https://www.perbaccosf.com/
Steve.brown@beachhutdeli.com,,Beach Hut Deli,CA,https://beachhutdeli.com/
steve@rainbowpizza.com,,Rainbow Pizza,0,https://www.rainbowpizza.com/
steven@farmhousefc.com,,The Farmhouse at Jessup Farm,CO,https://www.farmhousefc.com/
stickandsteam@gmail.com,,Stick & Steam,CA,https://www.stickxsteam.com/
stockyardinn@yahoo.com,,Stockyards Inn & Saloon,CO,http://www.denverstockyardsaloon.com/
story@cocinadelcharro.com,,Cocina Del Charro,0,https://www.cocinadelcharro.com/
straitssr@straitsrestaurants.com,,Straits Restaurant,CA,https://www.straitsrestaurants.com/
strawhatpizzamilpitas@gmail.com,,Straw Hat Pizza,CA,https://www.strawhatpizza.com/milpitas
strawhatpizzatracy@gmail.com,,Straw Hat Pizza,CA,https://www.strawhatpizza.com/
studionaspen@me.com,,Kenichi,0,https://kenichiaspen.com/snowmass-2021/
sugotrattoria@gmail.com,,Sugo Trattoria,CA,http://www.sugotrattoria.com/
Sukiyaramen2@gmail.com,,Sukiya Ramen,0,http://www.sukiyaramen.com/
sultanskebab@hotmail.com,,Sultan’s Kebab,0,http://www.sultanskebab.net/
sumiyabento@yahoo.com,,Sumiya Bento,CA,https://www.sumiyabento.com/
sundaymorning78@yahoo.com,,Pho 88,CO,https://pho88grandjunction.com/
sunnyboybiscuitco@icloud.com,,Sunny Boy Biscuit Co.,CA,https://www.sunnyboybiscuitco.com/
superjuicydumpling@gmail.com,,Super Dumpling,CA,https://www.superdumpling.com/
support@buffalowildwings.com,,Buffalo Wild Wings,AL,https://www.buffalowildwings.com/en/locations/detail/3862/
