prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
202897226,info@iiusa.org,info@iiusa.org,scout,C,Foundation funding for Immigrant Investors Association INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609394+00:00,
030280469,info@nscvt.org,info@nscvt.org,service,A,Private funders for human services organizations in Vermont,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609426+00:00,
820647985,info@latinocommunitycenter.org,info@latinocommunitycenter.org,funding,A,Private funders for human services organizations in Pennsylvania,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609458+00:00,
391657039,info@habitatoshkosh.org,info@habitatoshkosh.org,grants,A,Private funders for housing organizations in Wisconsin,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609490+00:00,
134242224,krockall@clsf.org,krockall@clsf.org,nonprofits,C,Foundation funding for Crystal Lake Soccer Federation,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609522+00:00,
273967754,info@plantitforward.farm,info@plantitforward.farm,privatefunding,A,Private funders for food/agriculture organizations in Texas,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609554+00:00,
941700607,info@shin-ibs.edu,info@shin-ibs.edu,reports,C,Foundation funding for Institute of Buddhist Studies,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609586+00:00,
942477782,info@projectsanctuary.org,info@projectsanctuary.org,scout,A,Private funders for crime/legal organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609618+00:00,
275299891,support@detroitdogrescue.com,support@detroitdogrescue.com,service,A,Private funders for animal-related organizations in Michigan,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609649+00:00,
340943581,twc@wildernesscenter.org,twc@wildernesscenter.org,funding,A,Private funders for environment organizations in Ohio,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609682+00:00,
320497815,office@maranatha.camp,office@maranatha.camp,grants,A,Private funders for recreation organizations in Alabama,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609713+00:00,
050514640,kwishart@carene.org,kwishart@carene.org,nonprofits,C,Foundation funding for Kent Hospital Foundation,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609745+00:00,
237162972,info@chadnebraska.org,info@chadnebraska.org,privatefunding,A,Private funders for philanthropy organizations in Nebraska,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609776+00:00,
834003597,info@centennialparkmidland.org,info@centennialparkmidland.org,reports,C,Foundation funding for Midland Downtown Park Conservancy,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609808+00:00,
812871377,Help@TranspireHelp.org,Help@TranspireHelp.org,scout,A,Private funders for health organizations in Florida,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609841+00:00,
460953759,hi@abelhancock.com,hi@abelhancock.com,service,A,Private funders for human services organizations in District of Columbia,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609872+00:00,
020427596,info@shakermuseum.org,info@shakermuseum.org,funding,A,Private funders for arts & culture organizations in New Hampshire,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609905+00:00,
741290001,specialevents@cameronparkzoo.com,specialevents@cameronparkzoo.com,grants,C,Foundation funding for Cameron Park Zoological & Botanical,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609937+00:00,
592224746,KIWHITE@broward.org,KIWHITE@broward.org,nonprofits,A,Private funders for education organizations in Florida,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.609982+00:00,
941186197,info@wawc.org,info@wawc.org,privatefunding,C,Foundation funding for Walnut Avenue Family & Womens Center,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610015+00:00,
475604485,admin@pieorg.org,admin@pieorg.org,reports,A,Private funders for public policy organizations in Illinois,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610051+00:00,
593466574,info@cac4kids.org,info@cac4kids.org,scout,C,Foundation funding for Lake Sumter Children's Advocacy,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610083+00:00,
237416304,ewilson@uhdc.net,ewilson@uhdc.net,service,A,Private funders for housing organizations in Arkansas,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610114+00:00,
043573528,info@mwjds.org,info@mwjds.org,funding,A,Private funders for education organizations in Massachusetts,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610146+00:00,
942596228,info@sascc.org,info@sascc.org,grants,A,Private funders for human services organizations in California,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610178+00:00,
411640731,info@cornerhousemn.org,info@cornerhousemn.org,nonprofits,C,Foundation funding for Cornerhouse,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610209+00:00,
222906500,news@springbrookny.org,news@springbrookny.org,privatefunding,A,Private funders for human services organizations in New York,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610240+00:00,
232461601,josh.bornstein@wyncoteacademy.org,josh.bornstein@wyncoteacademy.org,reports,A,Private funders for education organizations in Pennsylvania,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610273+00:00,
680326851,ICS@connectICS.org,ICS@connectICS.org,scout,A,Private funders for human services organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610306+00:00,
760511896,robin.swope.1@remarcable.com,robin.swope.1@remarcable.com,service,C,Foundation funding for Centex Independent Electrical Contractor,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610337+00:00,
271148446,Emailinfo@nmphil.org,Emailinfo@nmphil.org,funding,A,Private funders for arts & culture organizations in New Mexico,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610370+00:00,
371621141,info@clackamasvim.org,info@clackamasvim.org,grants,C,Foundation funding for Clackamas Volunteers in Medicine,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610402+00:00,
222132838,create@perkinscenter.org,create@perkinscenter.org,nonprofits,A,Private funders for arts & culture organizations in New Jersey,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610433+00:00,
861446893,info@rallyaustin.org,info@rallyaustin.org,privatefunding,C,Foundation funding for Austin Economic Development Corporation,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610465+00:00,
843202218,info@4thSecond.org,info@4thSecond.org,reports,A,Private funders for human services organizations in California,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610497+00:00,
231685175,info@mcdsberks.org,info@mcdsberks.org,scout,C,Foundation funding for Berks County Montessori Country Day,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610529+00:00,
330849518,info@balboapark.org,info@balboapark.org,service,A,Private funders for religion organizations in California,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610561+00:00,
363913497,info@jdcf.org,info@jdcf.org,funding,C,Foundation funding for Jo Daviess Conservation Foundation INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610605+00:00,
113623769,OIRA@lagcc.cuny.edu,OIRA@lagcc.cuny.edu,grants,A,Private funders for education organizations in New York,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610637+00:00,
200100898,mrojas@tcseagles.org,mrojas@tcseagles.org,nonprofits,A,Private funders for education organizations in Texas,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610669+00:00,
680516066,info@alsnorthwest.org,info@alsnorthwest.org,privatefunding,A,Private funders for health organizations in Oregon,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610701+00:00,
816014910,kaxline@lchsmontana.org,kaxline@lchsmontana.org,reports,C,Foundation funding for Lewis and Clark Humane Society,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610732+00:00,
273911300,info@hgcschool.org,info@hgcschool.org,scout,A,Private funders for education organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610764+00:00,
620693547,info@artsmemphis.org,info@artsmemphis.org,service,C,Foundation funding for Artsmemphis,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610795+00:00,
223288857,jritter@urbanrenewal.org,jritter@urbanrenewal.org,funding,A,Private funders for employment organizations in New Jersey,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610826+00:00,
461076315,steer@steerforstudentathletes.org,steer@steerforstudentathletes.org,service,C,Foundation funding for Steer for Student Athletes INC,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610858+00:00,
237352665,boxoffice@smirkus.org,boxoffice@smirkus.org,funding,A,Private funders for arts & culture organizations in Vermont,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610890+00:00,
113700175,info@fsoec.org,info@fsoec.org,nonprofits,C,Foundation funding for Family Support Organization of Esse,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610922+00:00,
330930891,info@occtac.org,info@occtac.org,privatefunding,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610953+00:00,
870816107,clientcare@newpathfamily.com,clientcare@newpathfamily.com,reports,C,Foundation funding for New Path Couples Therapy Inc,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.610984+00:00,
593672345,info@bgcnassau.org,info@bgcnassau.org,scout,A,Private funders for youth development organizations in Florida,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.611016+00:00,
521701257,info@md-rwa.org,info@md-rwa.org,connect,A,Private funders for public policy organizations in Maryland,Alec Kleinman <alec@connect.thegrantscout.com>,sent,4642420f-7eb8-4f72-9828-395103d5e1c2,2026-02-18T22:21:17.000810+00:00,
611328488,jennifer@recenterministries.org,jennifer@recenterministries.org,email,A,Private funders for religion organizations in Kentucky,Alec Kleinman <alec@email.thegrantscout.com>,sent,b4aa7485-36fb-4fe6-849e-f497c0baec99,2026-02-18T22:21:25.666551+00:00,
260779977,hello@belongpartners.org,hello@belongpartners.org,funding,A,Private funders for youth development organizations in Washington,Alec Kleinman <alec@funding.thegrantscout.com>,sent,5b2f8550-b825-4ddd-a25c-8fa6e84f6f39,2026-02-18T22:21:37.668949+00:00,
883444325,info@camsummer.org,info@camsummer.org,grants,C,Foundation funding for Contemporary Arts Memphis,Alec Kleinman <alec@grants.thegrantscout.com>,sent,5862ad57-4e62-4d5b-a84e-21f663f58837,2026-02-18T22:21:47.379430+00:00,
452641647,info@nathanbendersonpark.org,info@nathanbendersonpark.org,insights,A,Private funders for recreation organizations in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,sent,df852d09-d06b-4fc2-a00f-43c72dcdbf62,2026-02-18T22:21:57.601614+00:00,
222982253,mail@vpqhc.org,mail@vpqhc.org,nonprofits,A,Private funders for health organizations in Vermont,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,f1d96cb1-0f53-4ed3-8298-204540b8a01f,2026-02-18T22:22:06.767498+00:00,
237065803,info@kingartscomplex.com,info@kingartscomplex.com,privatefunding,A,Private funders for arts & culture organizations in Ohio,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,4fed4da5-3211-4cd2-a171-0a8bbeacd808,2026-02-18T22:22:15.799869+00:00,
202716973,Gary@cc-om.org,Gary@cc-om.org,reports,C,Foundation funding for County Connection of Midland,Alec Kleinman <alec@reports.thegrantscout.com>,sent,6b961f95-56e4-45d7-92b3-3b0e3eed66ec,2026-02-18T22:22:25.577422+00:00,
870786530,info@parkconnection.org,info@parkconnection.org,scout,A,Private funders for environment organizations in Minnesota,Alec Kleinman <alec@scout.thegrantscout.com>,sent,db4ee231-40d5-4a10-be56-675aef2f1238,2026-02-18T22:22:35.510451+00:00,
900641325,info@readers2leaders.org,info@readers2leaders.org,service,C,Foundation funding for Readers 2 Leaders,Alec Kleinman <alec@service.thegrantscout.com>,sent,ae903a59-b7bf-4d70-a240-bd9b36c4df10,2026-02-18T22:22:47.056143+00:00,
630318657,info@brantwoodchildrenshome.org,info@brantwoodchildrenshome.org,funding,A,Private funders for human services organizations in Alabama,Alec Kleinman <alec@funding.thegrantscout.com>,sent,4ca08c9a-7f1a-493f-b9c0-f752ac3798aa,2026-02-18T22:22:56.970873+00:00,
830236714,trice@wyo-wcca.org,trice@wyo-wcca.org,grants,C,Foundation funding for Wyoming County Commissioners Association,Alec Kleinman <alec@grants.thegrantscout.com>,sent,2347fd20-fdb7-423f-a664-37f220321e0b,2026-02-18T22:23:08.003687+00:00,
340152618,info@globalnorthstar.com,info@globalnorthstar.com,insights,A,Private funders for recreation organizations in Ohio,Alec Kleinman <alec@insights.thegrantscout.com>,sent,e397ad5d-eca3-40fc-9243-989addbac944,2026-02-18T22:23:18.222068+00:00,
680482952,info@wecarealot.org,info@wecarealot.org,nonprofits,C,Foundation funding for We Care a Lot Foundation INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,43b0b4c2-a177-4364-85c0-adf30b6074b6,2026-02-18T22:23:28.016671+00:00,
431762646,info@ilcsemo.org,info@ilcsemo.org,privatefunding,A,Private funders for human services organizations in Missouri,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,d9655b78-07a1-4832-9c82-a5c84d77e5b5,2026-02-18T22:23:37.488019+00:00,
066103893,avalonialc@yahoo.com,avalonialc@yahoo.com,reports,A,Private funders for environment organizations in Connecticut,Alec Kleinman <alec@reports.thegrantscout.com>,sent,64d4db5d-b7fd-4137-b10f-106d243b7172,2026-02-18T22:23:46.525362+00:00,
650049492,info@caccollier.org,info@caccollier.org,scout,A,Private funders for civil rights organizations in Florida,Alec Kleinman <alec@scout.thegrantscout.com>,sent,4d0787ef-adf3-4eeb-88b0-0f5ca9f04d38,2026-02-18T22:23:55.732083+00:00,
382996765,jwiewiora@jslmi.org,jwiewiora@jslmi.org,service,A,Private funders for housing organizations in Michigan,Alec Kleinman <alec@service.thegrantscout.com>,sent,781178f3-c704-42a2-9fab-86633f2d0ec1,2026-02-18T22:24:04.195418+00:00,
411344743,marketing@annamaries.org,marketing@annamaries.org,grants,A,Private funders for human services organizations in Minnesota,Alec Kleinman <alec@grants.thegrantscout.com>,sent,3c1010dd-7bc3-46c4-b047-06cb9e0cf0a1,2026-02-18T22:24:14.310114+00:00,
330600577,info@redlandsconservancy.org,info@redlandsconservancy.org,insights,C,Foundation funding for Redlands Conservancy,Alec Kleinman <alec@insights.thegrantscout.com>,sent,c1f4f838-27cd-43ea-8fc6-fcadfda83351,2026-02-18T22:24:23.143191+00:00,
521720876,fgcb@fgcb.org,fgcb@fgcb.org,nonprofits,A,Private funders for education organizations in Maryland,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,d5075060-9d44-4f68-a716-8a7b79436d4c,2026-02-18T22:24:34.290468+00:00,
222479696,info@rockportmusic.org,info@rockportmusic.org,privatefunding,A,Private funders for arts & culture organizations in Massachusetts,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,d6ff0178-f3da-4067-a2f8-301e5e5504e9,2026-02-18T22:24:45.117116+00:00,
611250336,admissions@hcahopkinsville.org,admissions@hcahopkinsville.org,reports,A,Private funders for education organizations in Kentucky,Alec Kleinman <alec@reports.thegrantscout.com>,sent,a18c50b3-8d66-4658-8a8f-ebd3dd2de1bf,2026-02-18T22:24:54.782003+00:00,
272487573,info@itavtfoc.org,info@itavtfoc.org,scout,A,Private funders for food/agriculture organizations in Pennsylvania,Alec Kleinman <alec@scout.thegrantscout.com>,sent,b2bf513a-5365-4530-a861-b23eeeef3174,2026-02-18T22:25:05.248327+00:00,
391657328,contact@forwardcareers.org,contact@forwardcareers.org,service,A,Private funders for employment organizations in Wisconsin,Alec Kleinman <alec@service.thegrantscout.com>,sent,8705806b-b596-411b-9063-6378cdf6b2a1,2026-02-18T22:25:13.595223+00:00,
270263926,office@ecautismcenter.org,office@ecautismcenter.org,funding,C,Foundation funding for Emerald Coast Autism Center in,Alec Kleinman <alec@funding.thegrantscout.com>,sent,2211efc5-3d47-4027-9430-d8e28d60e869,2026-02-18T22:25:22.916210+00:00,
592990428,info@flibs.org,info@flibs.org,grants,A,Private funders for education organizations in Florida,Alec Kleinman <alec@grants.thegrantscout.com>,sent,aad3c317-2f11-46c3-a8f7-78fbf183886f,2026-02-18T22:25:32.535151+00:00,
463588150,emily.eber@championsforlit.org,emily.eber@championsforlit.org,insights,C,Foundation funding for Champions for Literacy,Alec Kleinman <alec@insights.thegrantscout.com>,sent,3e7a98d2-a16c-48a3-a40c-f02e557b132b,2026-02-18T22:25:42.351785+00:00,
931071753,admissions@pacificbible.edu,admissions@pacificbible.edu,nonprofits,A,Private funders for education organizations in Oregon,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,d63dbef0-445e-435e-9fbe-9e7c940abcf3,2026-02-18T22:25:53.983668+00:00,
390826295,newmedia@ja.org,newmedia@ja.org,privatefunding,C,Foundation funding for Junior Achievement of Wisconsin INC,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,1240f3d0-5010-428e-942b-12d0dee1edcb,2026-02-18T22:26:05.781645+00:00,
464859045,info@digi-bridge.org,info@digi-bridge.org,reports,A,Private funders for education organizations in North Carolina,Alec Kleinman <alec@reports.thegrantscout.com>,sent,1a44785e-e8ea-456a-bb0f-3f078873253d,2026-02-18T22:26:16.879852+00:00,
920047999,HResources@thrivalaska.com,HResources@thrivalaska.com,scout,A,Private funders for human services organizations in Alaska,Alec Kleinman <alec@scout.thegrantscout.com>,sent,a1387e30-cbd5-48f5-bacc-35b637c5776e,2026-02-18T22:26:27.065967+00:00,
463645590,infocenter@citizensmemorial.com,infocenter@citizensmemorial.com,service,A,Private funders for health organizations in Missouri,Alec Kleinman <alec@service.thegrantscout.com>,sent,c012eeed-08f8-4d3e-96c4-cd97099ac05f,2026-02-18T22:26:39.366744+00:00,
731078009,admin@help-works.com,admin@help-works.com,funding,A,Private funders for employment organizations in Oklahoma,Alec Kleinman <alec@funding.thegrantscout.com>,sent,a137b63e-345a-491b-aabe-0d68d5c6bb5a,2026-02-18T22:26:50.374069+00:00,
931263353,boxoffice@whitebird.org,boxoffice@whitebird.org,grants,C,Foundation funding for White Bird,Alec Kleinman <alec@grants.thegrantscout.com>,sent,1978d595-75dc-43f7-8301-be2c626bdb6b,2026-02-18T22:27:01.534045+00:00,
016000787,director@curtislibrary.com,director@curtislibrary.com,insights,A,Private funders for education organizations in Maine,Alec Kleinman <alec@insights.thegrantscout.com>,sent,d9eef779-6f3b-4213-96a4-eaec77214b68,2026-02-18T22:27:10.776318+00:00,
270069386,info@coastalfisheries.org,info@coastalfisheries.org,nonprofits,C,Foundation funding for Maine Center for Coastal Fisheries,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,df1c22b2-7fe0-49c7-ba36-3d3301371ffb,2026-02-18T22:27:19.876313+00:00,
742182919,info@mckeefoundationco.com,info@mckeefoundationco.com,privatefunding,A,Private funders for health organizations in Colorado,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,8c460d41-59e3-48ff-acfd-2a3bcd663313,2026-02-18T22:27:28.373239+00:00,
410858664,info@hhyd.org,info@hhyd.org,reports,C,Foundation funding for Hospitality House Youth Development,Alec Kleinman <alec@reports.thegrantscout.com>,sent,6eac1acc-e008-423c-a442-7a8dd023bfdd,2026-02-18T22:27:37.141659+00:00,
141918174,info@drumhealthyfamilies.org,info@drumhealthyfamilies.org,scout,A,Private funders for human services organizations in Maryland,Alec Kleinman <alec@scout.thegrantscout.com>,sent,abf94e05-ecfe-40f4-a2c4-377609895996,2026-02-18T22:27:47.474238+00:00,
742726459,info@faycofoundation.com,info@faycofoundation.com,service,C,Foundation funding for Gardenia E Janssen Animal Shelter INC,Alec Kleinman <alec@service.thegrantscout.com>,sent,7a20af1c-e2bc-4800-b754-d538aafeedba,2026-02-18T22:27:58.738178+00:00,
263739285,egemar@oaesv.org,egemar@oaesv.org,funding,C,Foundation funding for Ohio Alliance to End Sexual Violence,Alec Kleinman <alec@funding.thegrantscout.com>,sent,cc4c396f-e257-4b3d-b8fb-78222983fe10,2026-02-18T22:28:09.136844+00:00,
451611066,debra@therepproject.com,debra@therepproject.com,grants,A,Private funders for civil rights organizations in California,Alec Kleinman <alec@grants.thegrantscout.com>,sent,588391c4-ece4-4c70-8fb6-78df08eb4e42,2026-02-18T22:28:20.346137+00:00,
822560581,info@nashvillefreedomschools.org,info@nashvillefreedomschools.org,insights,C,Foundation funding for Memphis Lift Parent Institute,Alec Kleinman <alec@insights.thegrantscout.com>,sent,72b6e6a3-ec06-43a7-9c63-6ad119af7a23,2026-02-18T22:28:30.909905+00:00,
272083749,information@hotelhope.org,information@hotelhope.org,nonprofits,A,Private funders for housing organizations in Louisiana,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,2c2d41cb-1c27-4545-874c-d8088a2c0ea9,2026-02-18T22:28:39.323946+00:00,
133166308,info@HarlemStage.org,info@HarlemStage.org,privatefunding,C,Foundation funding for Harlem Stage INC,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,57d1bad8-0cde-43b3-9d42-a8db7c53d393,2026-02-18T22:28:50.503886+00:00,
911275046,info@helpinghandhouse.org,info@helpinghandhouse.org,reports,A,Private funders for housing organizations in Washington,Alec Kleinman <alec@reports.thegrantscout.com>,sent,e982f071-79a5-4552-9281-edd34d4b9b01,2026-02-18T22:29:01.164659+00:00,
825091804,caleb@eke.golf,caleb@eke.golf,scout,C,Foundation funding for Golf Brevard INC,Alec Kleinman <alec@scout.thegrantscout.com>,sent,b840d3e2-09ee-4de4-a6e6-53afefcd345f,2026-02-18T22:29:12.706265+00:00,
237102928,info@oifoundation.org,info@oifoundation.org,service,A,Private funders for philanthropy organizations in Missouri,Alec Kleinman <alec@service.thegrantscout.com>,sent,bbc08b1c-06dd-4c5a-95ca-02b6d09596db,2026-02-18T22:29:21.951666+00:00,
472155389,info@littleoaksacademy.org,info@littleoaksacademy.org,funding,C,Foundation funding for Little Oaks Academy,Alec Kleinman <alec@funding.thegrantscout.com>,sent,7a2618c4-03d4-4f26-b5e7-3966fc1fb11a,2026-02-18T22:29:34.230067+00:00,
221501370,Info@womenrising.org,Info@womenrising.org,grants,A,Private funders for human services organizations in New Jersey,Alec Kleinman <alec@grants.thegrantscout.com>,sent,d1ef2c7f-8bdf-4398-a8bb-526230ac83d6,2026-02-18T22:29:46.462373+00:00,
364451498,pjackson@aaaacademy.org,pjackson@aaaacademy.org,insights,A,Private funders for education organizations in Illinois,Alec Kleinman <alec@insights.thegrantscout.com>,sent,76311e37-5d58-4c07-a301-c4146b651b30,2026-02-18T22:29:57.958593+00:00,
541824385,info@FACT4Autism.com,info@FACT4Autism.com,nonprofits,A,Private funders for disease/disorder organizations in Virginia,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,9c033946-7dcc-4a40-8d51-da41aeae3566,2026-02-18T22:30:08.044599+00:00,
650244316,miamiproject@miami.edu,miamiproject@miami.edu,privatefunding,A,Private funders for health organizations in Florida,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,daac9d01-cff3-4b26-9237-36f8415aa02e,2026-02-18T22:30:17.898432+00:00,
202614486,info@metrosquash.org,info@metrosquash.org,reports,A,Private funders for recreation organizations in Illinois,Alec Kleinman <alec@reports.thegrantscout.com>,sent,0545ff3b-131c-44e7-90df-dda8da5bd062,2026-02-18T22:30:29.297681+00:00,
812778740,info@carogaarts.org,info@carogaarts.org,scout,A,Private funders for arts & culture organizations in New York,Alec Kleinman <alec@scout.thegrantscout.com>,sent,6379f3b3-b619-4802-aa9e-c19749e4c20c,2026-02-18T22:30:39.461150+00:00,
131562656,info@uhfnyc.org,info@uhfnyc.org,service,A,Private funders for health organizations in New York,Alec Kleinman <alec@service.thegrantscout.com>,sent,91ebc165-19d7-4290-94ea-82b678d32b54,2026-02-18T22:30:49.179531+00:00,
251258608,info@somersetpets.com,info@somersetpets.com,funding,A,Private funders for animal-related organizations in Pennsylvania,Alec Kleinman <alec@funding.thegrantscout.com>,sent,6bc174c7-4d1d-46a1-8b35-556d76a6a04d,2026-02-18T22:30:59.623740+00:00,
042575615,Mary_gardiner@psbma.org,Mary_gardiner@psbma.org,grants,A,Private funders for human services organizations in Massachusetts,Alec Kleinman <alec@grants.thegrantscout.com>,sent,05d3fa68-05ed-4a2d-b320-8ede1a01e395,2026-02-18T22:31:11.794570+00:00,
826006000,timothy@boisephil.org,timothy@boisephil.org,insights,C,Foundation funding for Boise Philharmonic Association INC,Alec Kleinman <alec@insights.thegrantscout.com>,sent,e91cad5d-32e3-4172-847b-bef8c1274649,2026-02-18T22:31:23.416973+00:00,
813587723,schoolblocksadmin@condraschool.com,schoolblocksadmin@condraschool.com,nonprofits,A,Private funders for education organizations in Texas,Alec Kleinman <alec@nonprofits.thegrantscout.com>,sent,6a7d9ec0-473c-4719-82f7-07d72df1ddeb,2026-02-18T22:31:34.577578+00:00,
466017026,sdsymphony@sdsymphony.org,sdsymphony@sdsymphony.org,privatefunding,C,Foundation funding for South Dakota Symphony Orchestra,Alec Kleinman <alec@privatefunding.thegrantscout.com>,sent,3dfca803-051d-4fad-8ffe-ccdcbab79ac6,2026-02-18T22:31:43.826351+00:00,
232471100,hello@kidango.org,hello@kidango.org,reports,A,Private funders for human services organizations in Pennsylvania,Alec Kleinman <alec@reports.thegrantscout.com>,sent,1456a5dd-5b64-40fb-b512-fce1c2776266,2026-02-18T22:31:52.944914+00:00,
860717486,contact@statestreetballet.com,contact@statestreetballet.com,scout,C,Foundation funding for State Street Ballet,Alec Kleinman <alec@scout.thegrantscout.com>,sent,2ba49d81-e322-44e2-8367-a0bcbb747cb3,2026-02-18T22:32:03.211185+00:00,
330696380,info@hornafrica.org,info@hornafrica.org,service,A,Private funders for human services organizations in California,Alec Kleinman <alec@service.thegrantscout.com>,sent,120cc87d-fa80-4ab2-b67c-017e92277ade,2026-02-18T22:32:13.348564+00:00,
742513984,vortex@vortexrep.org,vortex@vortexrep.org,funding,C,Foundation funding for Vortex Repertory Company,Alec Kleinman <alec@funding.thegrantscout.com>,sent,6e04c189-fc71-488f-b8b5-52999d2c4ba3,2026-02-18T22:32:25.626036+00:00,
464610491,info@defineamerican.com,info@defineamerican.com,grants,A,Private funders for human services organizations in California,Alec Kleinman <alec@grants.thegrantscout.com>,sent,833e0eb3-0897-4e1b-baed-680157188737,2026-02-18T22:32:34.348603+00:00,
453321212,learn@pacificoperaproject.com,learn@pacificoperaproject.com,insights,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@insights.thegrantscout.com>,sent,1ee0757b-e555-4616-8229-3de491085f64,2026-02-18T22:32:44.652869+00:00,
