prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
201328734,info@fpnetwork.org,info@fpnetwork.org,mail,A,Private funders for philanthropy in Florida,Alec Kleinman <alec@mail.thegrantscout.com>,sent,cfafe4e2-702d-493c-a67f-647d68137d5c,2026-02-18T17:14:49.991580+00:00,
208125876,manager@connect-inter.com,manager@connect-inter.com,outreach,A,Private funders for religion in California,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,45004157-ed6b-4f90-954c-1429ebc9e309,2026-02-18T17:15:01.364008+00:00,
900080769,info@charlottecsa.org,info@charlottecsa.org,team,A,Private funders for human services in North Carolina,Alec Kleinman <alec@team.thegrantscout.com>,sent,9f653e8c-0307-40fc-8a50-71f1bf78cb8a,2026-02-18T17:15:11.917738+00:00,
203891493,info@wpti.org,info@wpti.org,ai,A,Private funders for employment in New York,Alec Kleinman <alec@ai.thegrantscout.com>,sent,cfdcdc99-e8b2-48ff-89bd-050bbdfbcb3c,2026-02-18T17:15:20.476896+00:00,
200434079,info@gatewayregion.com,info@gatewayregion.com,connect,C,Foundation funding for Virginia's Gateway Region,Alec Kleinman <alec@connect.thegrantscout.com>,sent,919bd591-1df5-418a-8f18-e4e2f8a26b0d,2026-02-18T17:15:32.284463+00:00,
272599549,info@greaternewarkhcc.org,info@greaternewarkhcc.org,contact,A,Private funders for health in New Jersey,Alec Kleinman <alec@contact.thegrantscout.com>,sent,264318f2-c9e3-4ea0-b58a-94f725304d37,2026-02-18T17:15:43.543896+00:00,
822708194,connect@weststreetrecovery.org,connect@weststreetrecovery.org,email,C,Foundation funding for West Street Recovery,Alec Kleinman <alec@email.thegrantscout.com>,sent,eb275292-e4c4-45e1-976c-e9a5ce29097a,2026-02-18T17:15:54.044555+00:00,
581831757,info@housing-assistance.com,info@housing-assistance.com,hello,A,Private funders for housing in North Carolina,Alec Kleinman <alec@hello.thegrantscout.com>,sent,1c230ec4-2948-487f-a1ab-e21e75f87b39,2026-02-18T17:16:03.349486+00:00,
721270629,adrury@wcalions.org,adrury@wcalions.org,info,C,Foundation funding for Westminster Christian Academy,Alec Kleinman <alec@info.thegrantscout.com>,sent,d5902ce0-64d1-4c58-bbf6-638f603bc12e,2026-02-18T17:16:11.800637+00:00,
561181577,info@senior-resources-guilford.org,info@senior-resources-guilford.org,insights,A,Private funders for human services in North Carolina,Alec Kleinman <alec@insights.thegrantscout.com>,sent,73c6513d-9a3a-47c0-ba66-6fea7238ea25,2026-02-18T17:16:20.814069+00:00,
300007306,cambridge@cambridgedallas.org,cambridge@cambridgedallas.org,mail,A,Private funders for education in Texas,Alec Kleinman <alec@mail.thegrantscout.com>,sent,00e27152-f449-42e8-ad1f-5e0d36831208,2026-02-18T17:16:30.985499+00:00,
237375919,frontdesk@heartofthevalleyshelter.org,frontdesk@heartofthevalleyshelter.org,outreach,A,Private funders for animal welfare in Montana,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,47f0f241-438b-4266-b7fd-27d8e017ac4f,2026-02-18T17:16:39.340126+00:00,
237168782,paperless@pasadenaaudubon.org,paperless@pasadenaaudubon.org,team,A,Private funders for animal welfare in California,Alec Kleinman <alec@team.thegrantscout.com>,sent,895d3fbd-8e2d-4193-8a3d-83c55ac20356,2026-02-18T17:16:51.136452+00:00,
201037604,INFO@THEIOWACENTER.ORG,INFO@THEIOWACENTER.ORG,ai,A,Private funders for community improvement in Iowa,Alec Kleinman <alec@ai.thegrantscout.com>,sent,b3eba1ec-6a65-46bc-98b4-372b8672bc90,2026-02-18T17:17:00.121285+00:00,
821642297,info@floridaseniorliving.org,info@floridaseniorliving.org,connect,A,Private funders for community improvement in Florida,Alec Kleinman <alec@connect.thegrantscout.com>,sent,f27ba9f4-ee41-4070-a70c-d0120551e015,2026-02-18T17:17:09.927096+00:00,
382283832,info@shelterhousemidland.org,info@shelterhousemidland.org,contact,A,Private funders for human services in Michigan,Alec Kleinman <alec@contact.thegrantscout.com>,sent,7d0a2571-9137-458f-b395-3891d190c875,2026-02-18T17:17:21.718511+00:00,
043602577,info@nweducationaccess.org,info@nweducationaccess.org,email,C,Foundation funding for Northwest Education Access,Alec Kleinman <alec@email.thegrantscout.com>,sent,20e4c490-2395-4fed-ad19-59b5a4cd2267,2026-02-18T17:17:31.873712+00:00,
391142305,info@lakeshorehumane.org,info@lakeshorehumane.org,hello,A,Private funders for animal welfare in Wisconsin,Alec Kleinman <alec@hello.thegrantscout.com>,sent,bd6dd53c-2e88-4170-b0b7-bf29e0a6a286,2026-02-18T17:17:40.322979+00:00,
356018517,RILEYCHEERGUILD@IUHEALTH.ORG,RILEYCHEERGUILD@IUHEALTH.ORG,info,C,Foundation funding for Riley Cheer Guild,Alec Kleinman <alec@info.thegrantscout.com>,sent,e95afdda-997f-4c82-9b33-90255b7b6454,2026-02-18T17:17:50.050175+00:00,
455367028,info@adoorofhope.com,info@adoorofhope.com,insights,A,Private funders for mental health in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,sent,c4ab5ef9-c3f2-49e9-8c42-2d4dbdbe6735,2026-02-18T17:17:58.729931+00:00,
390806269,info@nh-milw.org,info@nh-milw.org,mail,C,Foundation funding for Neighborhood House of Milwaukee,Alec Kleinman <alec@mail.thegrantscout.com>,sent,0e7d62e0-62bc-4062-8cae-2b3f37e288da,2026-02-18T17:18:08.146927+00:00,
480859736,info@drckansas.org,info@drckansas.org,outreach,A,Private funders for civil rights in Kansas,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,decdb5cb-fa52-4c41-a5b0-d2c8d719069a,2026-02-18T17:18:20.220516+00:00,
112412584,ICLHOPE@ICLINC.ORG,ICLHOPE@ICLINC.ORG,team,A,Private funders for housing in New York,Alec Kleinman <alec@team.thegrantscout.com>,sent,9c531c69-bfc2-46b1-8f0c-4ae7f8dd3cd6,2026-02-18T17:18:30.373282+00:00,
834145157,admin@texascis.org,admin@texascis.org,ai,A,Private funders for education in Texas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,e08873c0-64fd-45c7-b89e-c2b7a6038adc,2026-02-18T17:18:41.379601+00:00,
832892633,arush@rosengrouppr.com,arush@rosengrouppr.com,connect,A,Private funders for youth development in California,Alec Kleinman <alec@connect.thegrantscout.com>,sent,bb1e1b08-ff16-4c21-9c2c-50488ced780c,2026-02-18T17:18:50.326421+00:00,
464980002,info@fillingintheblanks.org,info@fillingintheblanks.org,contact,A,Private funders for human services in Connecticut,Alec Kleinman <alec@contact.thegrantscout.com>,sent,ec24da74-65b6-4f17-9cee-ba602da4329b,2026-02-18T17:19:02.398354+00:00,
030359346,info@cleanegroup.org,info@cleanegroup.org,email,C,Foundation funding for Clean Energy Group,Alec Kleinman <alec@email.thegrantscout.com>,sent,c45f82f3-9b2e-4ccf-9f36-186ca25e8744,2026-02-18T17:19:10.991326+00:00,
810792878,admin@mc.academy,admin@mc.academy,hello,A,Private funders for education in Texas,Alec Kleinman <alec@hello.thegrantscout.com>,sent,d77dd99b-3e0a-4d49-a920-99015f40f4bb,2026-02-18T17:19:22.446882+00:00,
263381206,info@watermarkhealth.org,info@watermarkhealth.org,info,C,Foundation funding for Watermark Health a Nonprofit Corporation,Alec Kleinman <alec@info.thegrantscout.com>,sent,608c5075-fc14-4f8b-bf64-9bf364c478b7,2026-02-18T17:19:31.079718+00:00,
352010882,hello@reusserdesign.com,hello@reusserdesign.com,insights,A,Private funders for human services in Indiana,Alec Kleinman <alec@insights.thegrantscout.com>,sent,04ea38a6-5f4f-4835-a78c-03050eb0a400,2026-02-18T17:19:39.747519+00:00,
451601843,info@austinsoundwaves.org,info@austinsoundwaves.org,mail,C,Foundation funding for Hispanic Alliance for the Performing Arts,Alec Kleinman <alec@mail.thegrantscout.com>,sent,ccb6ba7c-97c8-4018-9b34-2451432674c0,2026-02-18T17:19:50.160168+00:00,
463360695,info@illinoisepi.org,info@illinoisepi.org,outreach,A,Private funders for community improvement in Illinois,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,cbc353e5-c571-46a4-ad8f-d5a1e4c76ee0,2026-02-18T17:20:00.242470+00:00,
473758268,info@thecovenantschool.org,info@thecovenantschool.org,team,C,Foundation funding for The Covenant School,Alec Kleinman <alec@team.thegrantscout.com>,sent,bf694826-f477-4757-872e-f17534eb9d27,2026-02-18T17:20:11.830891+00:00,
464956863,info@davincitree.academy,info@davincitree.academy,ai,A,Private funders for education in Arizona,Alec Kleinman <alec@ai.thegrantscout.com>,sent,70cc8e3e-e8c8-4791-8a1d-37aa5ffd8cbc,2026-02-18T17:20:22.775975+00:00,
842337739,info@lyndensculpturegarden.org,info@lyndensculpturegarden.org,connect,C,Foundation funding for Lynden,Alec Kleinman <alec@connect.thegrantscout.com>,sent,738942a2-682f-41ff-aeea-28b511c489b8,2026-02-18T17:20:32.393127+00:00,
261433114,info@haveaheartclinic.org,info@haveaheartclinic.org,contact,A,Private funders for health in Kentucky,Alec Kleinman <alec@contact.thegrantscout.com>,sent,1055dec0-cf09-4186-8654-0b440a465935,2026-02-18T17:20:40.720022+00:00,
232267275,deved@ptd.net,deved@ptd.net,email,C,Foundation funding for Developmental Education Services,Alec Kleinman <alec@email.thegrantscout.com>,sent,994ac0db-6803-4faa-ace2-250ef4aede53,2026-02-18T17:20:51.221984+00:00,
840682417,email@childrenschorale.org,email@childrenschorale.org,hello,A,Private funders for arts and culture in Colorado,Alec Kleinman <alec@hello.thegrantscout.com>,sent,ca7e3d05-be4c-476f-9d59-230e34f3dab6,2026-02-18T17:20:59.773766+00:00,
223051367,info@louisonhouse.org,info@louisonhouse.org,info,A,Private funders for housing in Massachusetts,Alec Kleinman <alec@info.thegrantscout.com>,sent,883249f3-e1b1-40ac-9ee3-e6dcd27c8889,2026-02-18T17:21:08.275351+00:00,
232798318,contact@wsm.org,contact@wsm.org,insights,A,Private funders for health in Pennsylvania,Alec Kleinman <alec@insights.thegrantscout.com>,sent,0d48d603-27d4-47f5-80bb-8acaa7bc0e6a,2026-02-18T17:21:18.410484+00:00,
464868482,npg@npg.org,npg@npg.org,mail,C,Foundation funding for Negative Population Growth,Alec Kleinman <alec@mail.thegrantscout.com>,sent,46d0e896-7947-413c-8c34-712f3aa40abf,2026-02-18T17:21:29.311953+00:00,
272706005,eprange@stldancetheatre.org,eprange@stldancetheatre.org,outreach,A,Private funders for arts and culture in Missouri,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,7286fed1-40ed-4053-96bb-18467bbafbba,2026-02-18T17:21:40.340232+00:00,
831878953,info@beteamintl.org,info@beteamintl.org,team,C,Foundation funding for Be Team International,Alec Kleinman <alec@team.thegrantscout.com>,sent,5efac317-52ab-4e3e-b6e6-2ec86fbc8fe3,2026-02-18T17:21:51.638234+00:00,
310884478,info@whitington.org,info@whitington.org,ai,A,Private funders for human services in Indiana,Alec Kleinman <alec@ai.thegrantscout.com>,sent,349b78d2-0b17-4a5e-914c-14772c2f3f68,2026-02-18T17:22:00.992225+00:00,
260543365,office@rockwellhigh.org,office@rockwellhigh.org,connect,A,Private funders for education in Utah,Alec Kleinman <alec@connect.thegrantscout.com>,sent,c9f00092-86d7-4e31-884a-2beb17be8e6a,2026-02-18T17:22:10.666609+00:00,
571060731,laldinger@bhsasc.org,laldinger@bhsasc.org,contact,A,Private funders for mental health in South Carolina,Alec Kleinman <alec@contact.thegrantscout.com>,sent,4ef05b38-dab3-4c81-bca0-bd026b2c7dc3,2026-02-18T17:22:22.474014+00:00,
521706529,info@lhndc.org,info@lhndc.org,email,A,Private funders for human services in District of Columbia,Alec Kleinman <alec@email.thegrantscout.com>,sent,e70a5b18-d3d8-466d-b478-791980c7b6b3,2026-02-18T17:22:34.305552+00:00,
582481595,INFO@UPSWAYMARKETING.COM,INFO@UPSWAYMARKETING.COM,hello,A,Private funders for health in Georgia,Alec Kleinman <alec@hello.thegrantscout.com>,sent,f99ad10c-6e9a-43c8-ba61-2dfcfe371860,2026-02-18T17:22:44.324002+00:00,
720169334,info@deutscheshaus.org,info@deutscheshaus.org,info,A,Private funders for arts and culture in Louisiana,Alec Kleinman <alec@info.thegrantscout.com>,sent,3bd9eece-a91f-449f-b991-b894f2001aa8,2026-02-18T17:22:53.813272+00:00,
621745925,addison@operationhome.org,addison@operationhome.org,insights,A,Private funders for human services in South Carolina,Alec Kleinman <alec@insights.thegrantscout.com>,sent,334a6fbf-76c4-4e26-bfe0-2b323a04ae31,2026-02-18T17:23:03.927977+00:00,
556000958,frontdesk@wheelingsymphony.com,frontdesk@wheelingsymphony.com,mail,C,Foundation funding for Wheeling Symphony Society,Alec Kleinman <alec@mail.thegrantscout.com>,sent,d1ef53b7-ede7-4a0a-a40e-8009494cc6e2,2026-02-18T17:23:13.347460+00:00,
270956504,contact@masterkeyministries.org,contact@masterkeyministries.org,outreach,A,Private funders for human services in Texas,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,3ba6eac8-d7f7-4fe7-90d0-acd6013fc0db,2026-02-18T17:23:24.512338+00:00,
911930327,info@btgcollegeprep.org,info@btgcollegeprep.org,team,C,Foundation funding for Bridge the Gap College Prep,Alec Kleinman <alec@team.thegrantscout.com>,sent,451f831f-49a3-4c61-a620-785d37755fbb,2026-02-18T17:23:33.657063+00:00,
020701562,info@methodistfamily.org,info@methodistfamily.org,ai,A,Private funders for health in Arkansas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,5280fc6d-ef24-486e-9821-38f10c3d9c8d,2026-02-18T17:23:43.328601+00:00,
371122770,admin@ecirmac.org,admin@ecirmac.org,connect,A,Private funders for human services in Illinois,Alec Kleinman <alec@connect.thegrantscout.com>,sent,2744ce50-4fd1-4eeb-85d4-4a0f93dcaa95,2026-02-18T17:23:52.034325+00:00,
526064548,info@floc.org,info@floc.org,contact,A,Private funders for human services in District of Columbia,Alec Kleinman <alec@contact.thegrantscout.com>,sent,d82019fa-09cb-4ba1-9f36-5db67510cb33,2026-02-18T17:24:00.436668+00:00,
841257398,tisa@coloradocasa.org,tisa@coloradocasa.org,email,C,Foundation funding for Colorado CASA,Alec Kleinman <alec@email.thegrantscout.com>,sent,bade1723-3459-4494-850d-883c04c36719,2026-02-18T17:24:11.357680+00:00,
222475111,foundation@capecod.edu,foundation@capecod.edu,hello,A,Private funders for education in Massachusetts,Alec Kleinman <alec@hello.thegrantscout.com>,sent,e85152aa-9247-4574-8e5c-54e7d272024f,2026-02-18T17:24:22.109230+00:00,
842070075,Dandelion@PeerSupportSpace.org,Dandelion@PeerSupportSpace.org,info,C,Foundation funding for Peer Support Space,Alec Kleinman <alec@info.thegrantscout.com>,sent,e5aaade4-fe19-4033-b506-60efa5986d9c,2026-02-18T17:24:31.827988+00:00,
203087789,wisconsinadmin@rushwisconsin.com,wisconsinadmin@rushwisconsin.com,insights,A,Private funders for recreation in Wisconsin,Alec Kleinman <alec@insights.thegrantscout.com>,sent,dd5c620b-19e5-41ed-b9a6-cca34e1ac496,2026-02-18T17:24:40.309938+00:00,
814457003,referrals@kingswaylearningcenter.org,referrals@kingswaylearningcenter.org,mail,A,Private funders for mental health in New Jersey,Alec Kleinman <alec@mail.thegrantscout.com>,sent,58dee7c9-6004-4f67-b96b-1d63702da0da,2026-02-18T17:24:48.735239+00:00,
943197247,boxoffice@smuinballet.org,boxoffice@smuinballet.org,outreach,A,Private funders for arts and culture in California,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,231e71fe-6db0-485f-b344-bdbb6e8b82f2,2026-02-18T17:24:58.938882+00:00,
742840698,Maddison@cacct.com,Maddison@cacct.com,team,C,Foundation funding for Children's Advocacy Center of Central,Alec Kleinman <alec@team.thegrantscout.com>,sent,c001bada-b0ff-4fde-8469-3b268205147c,2026-02-18T17:25:10.999037+00:00,
752198418,info@cowtownmarathon.org,info@cowtownmarathon.org,ai,A,Private funders for recreation in Texas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,6416ed5f-e13d-488d-9110-3c2cb005aaae,2026-02-18T17:25:19.616895+00:00,
135562288,info@mas.org,info@mas.org,connect,A,Private funders for arts and culture in New York,Alec Kleinman <alec@connect.thegrantscout.com>,sent,2495f859-2c29-47ca-b57d-0ebb320d0d02,2026-02-18T17:25:29.691483+00:00,
201651912,info@theavalonacademy.org,info@theavalonacademy.org,contact,A,Private funders for education in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,a37da883-feea-42db-a466-0054aec46fb3,2026-02-18T17:25:40.703084+00:00,
203768653,michelle@qcautismcenter.org,michelle@qcautismcenter.org,email,C,Foundation funding for Quad Cities Autism Center,Alec Kleinman <alec@email.thegrantscout.com>,sent,ea424fae-75e3-4111-b923-37054bfd84ec,2026-02-18T17:25:50.993428+00:00,
821645703,community@mountdesert365.org,community@mountdesert365.org,hello,A,Private funders for community improvement in Maine,Alec Kleinman <alec@hello.thegrantscout.com>,sent,3c23e385-fa5b-4473-9d7a-5b65d5a6e0e3,2026-02-18T17:26:01.212546+00:00,
352323897,info@rooftopfilms.com,info@rooftopfilms.com,info,A,Private funders for arts and culture in New York,Alec Kleinman <alec@info.thegrantscout.com>,sent,114e84bd-2188-493b-968e-e5a5ecb6188e,2026-02-18T17:26:12.327536+00:00,
581582881,info@charleshouse.org,info@charleshouse.org,insights,A,Private funders for human services in North Carolina,Alec Kleinman <alec@insights.thegrantscout.com>,sent,69c1bc26-34c9-4855-86e3-8a9cd9b720af,2026-02-18T17:26:22.266243+00:00,
261844856,info@healthbuilders.org,info@healthbuilders.org,mail,A,Private funders for international in New York,Alec Kleinman <alec@mail.thegrantscout.com>,sent,abb3f7b8-06c9-4dd7-bab3-3a22a79d4f68,2026-02-18T17:26:32.535404+00:00,
364141385,megans@fivepointswashington.org,megans@fivepointswashington.org,outreach,A,Private funders for recreation in Illinois,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,a3be265d-4f5b-48f3-a143-3b525aa2416b,2026-02-18T17:26:43.763348+00:00,
953146855,hello@centrodeninos.com,hello@centrodeninos.com,team,C,Foundation funding for Centro De Ninos,Alec Kleinman <alec@team.thegrantscout.com>,sent,8fbb8b80-e7e0-4e2b-a98b-3e8644d69aa2,2026-02-18T17:26:54.140614+00:00,
522111036,Alisa@CecilLandTrust.org,Alisa@CecilLandTrust.org,ai,A,Private funders for environment in Maryland,Alec Kleinman <alec@ai.thegrantscout.com>,sent,cb0275d3-1cd9-40f5-8975-74fb0038ae8e,2026-02-18T17:27:04.441480+00:00,
742542664,infor@bookspring.org,infor@bookspring.org,connect,C,Foundation funding for BookSpring,Alec Kleinman <alec@connect.thegrantscout.com>,sent,23a90a45-3df3-4559-8076-9b39783e18fb,2026-02-18T17:27:14.299053+00:00,
263402247,info@academicexchange.com,info@academicexchange.com,contact,A,Private funders for international in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,54bfb5ad-0cfc-4408-aac7-7a4e74ae1da6,2026-02-18T17:27:23.797251+00:00,
953849600,contact@ranchofoundation.org,contact@ranchofoundation.org,email,C,Foundation funding for Rancho Los Amigos Foundation,Alec Kleinman <alec@email.thegrantscout.com>,sent,3a44c623-2fed-4485-a925-f5767e18b735,2026-02-18T17:27:33.999396+00:00,
200198707,lbelvedere@billedwardsfoundationforthearts.org,lbelvedere@billedwardsfoundationforthearts.org,hello,A,Private funders for arts and culture in Florida,Alec Kleinman <alec@hello.thegrantscout.com>,sent,24a9309c-36f1-4ca8-85e3-4160ce79e7eb,2026-02-18T17:27:43.999550+00:00,
205094658,info@gcnf.org,info@gcnf.org,info,C,Foundation funding for Global Child Nutrition Foundation,Alec Kleinman <alec@info.thegrantscout.com>,sent,491977f1-839b-4cae-95bf-2c0aedbcc8f2,2026-02-18T17:27:52.481762+00:00,
316401150,info@charitynewsies.com,info@charitynewsies.com,insights,A,Private funders for human services in Ohio,Alec Kleinman <alec@insights.thegrantscout.com>,sent,e4e21852-9534-4277-b0c6-9bbdf852d1a1,2026-02-18T17:28:04.321943+00:00,
463705034,info@ExtraSpecialTeas.org,info@ExtraSpecialTeas.org,mail,A,Private funders for employment in Massachusetts,Alec Kleinman <alec@mail.thegrantscout.com>,sent,8d720fc6-a549-4f22-aaf0-7aad1eae33ae,2026-02-18T17:28:13.954595+00:00,
873701368,borzynski@buffsci.org,borzynski@buffsci.org,outreach,C,Foundation funding for Rochester Academy of Science,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,5776e265-dcc8-41f5-b0d8-799d393f3d58,2026-02-18T17:28:25.308773+00:00,
841728192,information@risecenterofhillptop.org,information@risecenterofhillptop.org,team,A,Private funders for human services in Washington,Alec Kleinman <alec@team.thegrantscout.com>,sent,9778aa03-b834-42b0-b756-c6a999e0847c,2026-02-18T17:28:35.923163+00:00,
264644018,info@getlit.org,info@getlit.org,ai,A,Private funders for arts and culture in California,Alec Kleinman <alec@ai.thegrantscout.com>,sent,59c07e7f-c9b8-4171-8b32-e7b16e18490d,2026-02-18T17:28:47.931454+00:00,
462637954,info@helpsishere.org,info@helpsishere.org,connect,A,Private funders for legal services in Oregon,Alec Kleinman <alec@connect.thegrantscout.com>,sent,0da01466-96e4-4eb3-8cf7-873c8a28fa7a,2026-02-18T17:28:56.784414+00:00,
261290004,aric@evolve-creative.com,aric@evolve-creative.com,contact,C,Foundation funding for Military Aviation Museum,Alec Kleinman <alec@contact.thegrantscout.com>,sent,00f24525-4fac-469b-8b6c-a38abc69bc47,2026-02-18T17:29:06.465749+00:00,
262447984,amanda@mentorbkb.org,amanda@mentorbkb.org,email,A,Private funders for arts and culture in New York,Alec Kleinman <alec@email.thegrantscout.com>,sent,e79201d9-c86e-4c18-8321-5ea10ccac7f4,2026-02-18T17:29:17.371926+00:00,
820383661,SBA504@capitalmatrix.org,SBA504@capitalmatrix.org,hello,C,Foundation funding for Capital Matrix,Alec Kleinman <alec@hello.thegrantscout.com>,sent,be5154f8-b588-4759-895d-c6cb537dcf81,2026-02-18T17:29:29.378076+00:00,
112656357,info@ncse.ngo,info@ncse.ngo,info,A,Private funders for science in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,45683e7a-ad9f-4a26-a880-099ead62ab19,2026-02-18T17:29:40.634511+00:00,
650307858,boxoffice@aco-music.org,boxoffice@aco-music.org,insights,C,Foundation funding for Atlantic Classical Orchestra,Alec Kleinman <alec@insights.thegrantscout.com>,sent,cb2fe8c9-7b99-43a5-92a1-1fb44e939ed7,2026-02-18T17:29:50.008155+00:00,
251796465,INFO@SURGICORPS.ORG,INFO@SURGICORPS.ORG,mail,A,Private funders for international in Pennsylvania,Alec Kleinman <alec@mail.thegrantscout.com>,sent,939abd00-3348-429d-bab5-ac7307211050,2026-02-18T17:29:59.143532+00:00,
881149236,info@final2percent.com,info@final2percent.com,outreach,C,Foundation funding for Final 2 Percent,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,28bd557d-6025-4e18-a7d6-4d11c05db36a,2026-02-18T17:30:10.073367+00:00,
141730897,info@preventchildabuseny.org,info@preventchildabuseny.org,team,A,Private funders for legal services in New York,Alec Kleinman <alec@team.thegrantscout.com>,sent,bb1a8f71-10fb-45d1-a818-5060f3c6fce8,2026-02-18T17:30:19.623838+00:00,
480676860,saviela@aejmc.org,saviela@aejmc.org,ai,A,Private funders for arts and culture in South Carolina,Alec Kleinman <alec@ai.thegrantscout.com>,sent,f23b4c7e-3feb-4f7e-a38d-e345b533bf35,2026-02-18T17:30:28.056007+00:00,
043506648,info@rpcsocialimpactctr.org,info@rpcsocialimpactctr.org,connect,A,Private funders for education in Massachusetts,Alec Kleinman <alec@connect.thegrantscout.com>,sent,1b35f9ca-9fbd-447a-ac5c-85da4220621c,2026-02-18T17:30:39.332495+00:00,
952281908,amber@fmcsb.org,amber@fmcsb.org,contact,C,Foundation funding for Cliff Drive Care Center,Alec Kleinman <alec@contact.thegrantscout.com>,sent,268ddc54-1b06-4757-9ae9-743415a6ae70,2026-02-18T17:30:48.124717+00:00,
452703737,info@my-tra.org,info@my-tra.org,email,A,Private funders for human services in New York,Alec Kleinman <alec@email.thegrantscout.com>,sent,b0f8dcb3-b388-493d-bae2-d9f71bc67e7c,2026-02-18T17:30:58.572964+00:00,
943180356,info@operationaccess.org,info@operationaccess.org,hello,A,Private funders for health in California,Alec Kleinman <alec@hello.thegrantscout.com>,sent,1c9b648e-1142-421c-94b2-1f00f48ecf27,2026-02-18T17:31:07.366155+00:00,
113243720,info@worldofdiscovery.org,info@worldofdiscovery.org,info,A,Private funders for philanthropy in New York,Alec Kleinman <alec@info.thegrantscout.com>,sent,d9e47058-1e08-4b33-90e4-ca78e81c98d6,2026-02-18T17:31:16.173743+00:00,
582487501,cobbschoolsfoundation@cobbk12.org,cobbschoolsfoundation@cobbk12.org,insights,A,Private funders for education in Georgia,Alec Kleinman <alec@insights.thegrantscout.com>,sent,ea4aecca-644f-4d9c-9ae3-740dffaccc5a,2026-02-18T17:31:25.646449+00:00,
203200225,sarah.gelpi@bryantchristie.com,sarah.gelpi@bryantchristie.com,mail,A,Private funders for community improvement in California,Alec Kleinman <alec@mail.thegrantscout.com>,sent,cd677fac-2b5f-4498-8534-b150262ea237,2026-02-18T17:31:34.315034+00:00,
821605519,info@stellahoaks.org,info@stellahoaks.org,outreach,C,Foundation funding for Stella H Oaks Foundation,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,f8a086c4-9bd1-4025-8e1f-957523c1db6d,2026-02-18T17:31:46.384226+00:00,
364164937,mmiller@familycentered.org,mmiller@familycentered.org,team,A,Private funders for employment in Illinois,Alec Kleinman <alec@team.thegrantscout.com>,sent,d5bf802e-cfe4-401d-90d5-404f9eb65a16,2026-02-18T17:31:55.751465+00:00,
990250682,bicycle@hbl.org,bicycle@hbl.org,ai,C,Foundation funding for Hawaii Bicycling League,Alec Kleinman <alec@ai.thegrantscout.com>,sent,12e221cb-7ddc-4ccd-a9b6-a0f052e49f07,2026-02-18T17:32:06.334930+00:00,
561097900,cwarren@grphms.com,cwarren@grphms.com,connect,A,Private funders for human services in North Carolina,Alec Kleinman <alec@connect.thegrantscout.com>,sent,8180b37d-3341-4c2b-b400-5510485c26ff,2026-02-18T17:32:16.672016+00:00,
581705285,mandy.brooks@tiftregional.com,mandy.brooks@tiftregional.com,contact,C,Foundation funding for Tift Regional Medical Center Found,Alec Kleinman <alec@contact.thegrantscout.com>,sent,96537b81-d97f-4b37-a474-07b60373d8ec,2026-02-18T17:32:26.472094+00:00,
113644283,info@chesapeakeclimate.org,info@chesapeakeclimate.org,email,A,Private funders for environment in Maryland,Alec Kleinman <alec@email.thegrantscout.com>,sent,490b5dab-8afd-4a77-b8c0-97b5b88a4768,2026-02-18T17:32:36.301254+00:00,
205296438,info@elijaschool.org,info@elijaschool.org,hello,C,Foundation funding for The Elija School,Alec Kleinman <alec@hello.thegrantscout.com>,sent,1827cc24-e9f9-41ea-a492-0fe32ea8300b,2026-02-18T17:32:45.175996+00:00,
581910442,info@clearwaterjazz.com,info@clearwaterjazz.com,info,A,Private funders for arts and culture in Florida,Alec Kleinman <alec@info.thegrantscout.com>,sent,3d24c710-5200-420a-82be-d06e65ef8d9f,2026-02-18T17:32:56.427647+00:00,
202253741,development@tualatinfoodpantry.org,development@tualatinfoodpantry.org,insights,C,Foundation funding for Tualatin School House Food Pantry,Alec Kleinman <alec@insights.thegrantscout.com>,sent,3d3d782b-b963-4fea-b597-f283aaa1f55b,2026-02-18T17:33:06.989837+00:00,
204946594,info@boatingcenter.org,info@boatingcenter.org,mail,A,Private funders for recreation in Washington,Alec Kleinman <alec@mail.thegrantscout.com>,sent,cd70e53a-c468-4476-9cc0-b2cf9c9533ca,2026-02-18T17:33:16.266913+00:00,
