ein,org name,state,city,zip,ntee code,sector,form type,tax year,total revenue,total expenses,total assets,contributions grants,program service revenue,grant dependency pct,employee count,volunteer count,num foundation grants,num unique funders,total foundation grant amount,most recent grant year,revenue band,grant dep band,yoy revenue growth,icp score,priority tier,website,mission statement,reach employees 1 10,reach revenue 1m 2m,reach form 990,reach sector e p,reach grant dep 75,reach more employees than volunteers,reach all flags,capacity grant date,capacity grant amount,capacity grant funder ein,capacity grant funder name,capacity grant pct of revenue,received capacity grant,has concrete mission,fundraising likelihood score,likely active fundraiser,fiscal year end soon,has biz dev staff,new to foundations,shares funder with beta,phone
993003825,FRIENDS OF THE CHILDREN - COACHELLA VALL,CA,RANCHO MIRAGE,92270,P20,P,990,2023,1368652,13484,1355168,1368652,0,100,0,0,0,0,0,,$1M-$2M,90-100%,,11,1,FRIENDSOFTHECHILDREN.ORG,"FRIENDS OF THE CHILDREN - COACHELLA VALLEY HAS A MISSION OF IMPACTING GENERATIONAL CHANGE BY EMPOWERING YOUTH WHO ARE FACING THE GREATEST OBSTACLES THROUGH RELATIONSHIPS WITH PROFESSIONAL MENTORS - 12+ YEARS, NO MATTER WHAT. 83% OF OUR YOUTH RECEIVE A HIGH SCHOOL DIPLOMA OR GED, 98% WAIT TO BECOME PARENTS UNTIL AFTER THEIR TEENS, 93% REMAIN FREE FROM JUVENILE JUSTICE SYSTEM INVOLVEMENT, AND 92% GO ON TO ENROLL IN POST-SECONDARY EDUCATION, SERVE OUR COUNTRY, OR ENTER THE WORKFORCE.",0,1,1,1,1,0,0,,,,,,0,1,0,0,0,uncertain,1,1,5032816633
455270120,ARYANA HEALTH CARE FOUNDATION,CA,BURLINGAME,94010,E70,E,990,2023,1358317,629721,15998387,1296130,0,95.42,0,15,2,1,123000,2023,$1M-$2M,90-100%,747.8,11,1,N/A,TO PROVIDE NECESSARY HEALTH CARE FOR UNINSURED INDIVIDUALS,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,4086667335
270671607,ST JOHN THE EVANGELIST CONFERENCE,CA,SACRAMENTO,95816,P99,P,990,2023,1326204,1319127,16630,1326204,0,100,0,,0,0,0,,$1M-$2M,90-100%,,11,1,N/A,TO FEED AND CLOTHE THE NEEDY IN OUR COMMUNITY,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,1,2793452362
954608292,CENTER ON DEAFNESS-INLAND EMPIRE,CA,LOS ANGELES,90041,P87,P,990,2023,1319689,1296767,197784,1199512,120177,90.89,0,5,0,0,0,,$1M-$2M,90-100%,3.7,11,1,WWW.GLADINC.ORG,SOCIAL SERVICES FOR THE DEAF & HARD OF HEARING,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,1,3238922205
942901623,CHILDRENS SERVICES FOUNDATION,CA,SACRAMENTO,95816,P30,P,990,2023,1315181,1567537,1536558,1281544,3672,97.44,0,,2,1,590000,2023,$1M-$2M,90-100%,-44,11,1,https://www.catalyst-center.org,"PROMOTING THE HEALTH, WELL-BEING AND SAFETY OF CHILDREN, YOUTH AND FAMILIES IN CALIFORNIA AS A COLLECTIVE VOICE IMPACTING POLICY AND BEST PRACTICES TO STRENGTHEN THE SYSTEMS THAT SERVE THEM.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,1,9164492273
204192265,FIREFIGHTER CANCER SUPPORT NETWORK INC,CA,BURBANK,91505,P20,P,990,2023,1306429,1260444,514644,1255883,0,96.13,0,0,2,2,20500,2023,$1M-$2M,90-100%,41.1,11,1,FIREFIGHTERCANCERSUPPORT.ORG,NONE,0,1,1,1,1,0,0,12/31/2023,20000,956220356,THE MORRIS A HAZAN FAMILY FOUNDATION,1.5,1,1,6,1,1,yes,0,1,8184645740
203256066,ARROYO GRANDE COMMUNITY HOSPITAL,CA,ARROYO GRANDE,93420,E11,E,990,2022,1305855,2013562,1855086,1314875,0,100.69,0,15,1,1,100,2022,$1M-$2M,90-100%,-9.3,11,1,WWW.DIGNITYHEALTH.ORG,"ARROYO GRANDE COMMUNITY HOSPITAL FOUNDATION RELIES ON THE GENEROSITY OF THE COMMUNITY TO HELP SUPPORT DIGNITY HEALTH DBA ARROYO GRANDE COMMUNITY HOSPITAL'S EFFORTS OF PROVIDING QUALITY AFFORDABLE HEALTHCARE TO THE COMMUNITIES IT SERVES. FOUNDATION SUPPORT ALSO ALLOWS THE HOSPITAL TO FURTHER ITS MISSION BY MAKING THE HEALING PRESENCE OF GOD KNOWN IN OUR WORLD BY IMPROVING THE HEALTH OF THE PEOPLE WE SERVE, ESPECIALLY THOSE WHO ARE VULNERABLE, WHILE WE ADVANCE SOCIAL JUSTICE FOR ALL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,yes,0,1,8057393686
850500320,THE HOW WE FEEL PROJECT INC,CA,SAN LEANDRO,94577,E70,E,990,2023,1301541,1213508,238772,1301541,0,100,0,4,0,0,0,,$1M-$2M,90-100%,419.1,11,1,HTTPS://HOWWEFEEL.ORG,"TO CONTINUE IMPROVING A FREE MOBILE APP THAT HELPS USERS TRACK THEIR EMOTIONS, LEARN TOOLS TO IMPROVE THEIR EMOTIONAL INTELLIGENCE, AND EXPAND SCIENTIFIC RESEARCH",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,3476354182
320227956,KARIMU INTERNATIONAL HELP FOUNDATION,CA,PALM DESERT,92211,P80,P,990,2022,1286390,1976320,275701,1286390,0,100,0,56,1,1,5650,2023,$1M-$2M,90-100%,15.1,11,1,KARIMUFOUNDATION.ORG,"The organization aims to provide funds for, and help execute, completion of schools and other community projects enhancing the well-being of rural villages in the developing world.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,9516592171
883758306,HOPE CENTER OF ORANGE COUNTY,CA,FULLERTON,92835,P85,P,990,2022,1274907,1196015,78892,1274907,0,100,2,0,0,0,0,,$1M-$2M,90-100%,,11,1,HTTPS://OCHOPECENTER.ORG/,TO BRING RELIABLE RELIEF AND CONSISTENT SUPPORT TO INDIVIDUALS EXPERIENCING HOMELESSNESS IN THE NORTH ORANGE COUNTY SERVICE PLANNING AREA (SPA).,1,1,1,1,1,1,1,,,,,,0,0,0,0,0,uncertain,1,1,6572537053
845057100,NTNU HERITAGE FOUNDATION OF NORTH AMERICA INC,CA,Richmond,94801,P20,P,990,2023,1269306,143070,1365491,1249856,0,98.47,0,,0,0,0,,$1M-$2M,90-100%,387.6,11,1,ntnuhf.org,Provide educational and financial assistance to students,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,8584571441
474418352,COMMUNITY & EMPLOYMENT LINKS,CA,SHINGLE SPRINGS,95682,P80,P,990,2023,1256606,1461183,293096,1256326,0,99.98,0,,0,0,0,,$1M-$2M,90-100%,,11,1,N/A,AT COMMUNITY & EMPLOYMENT LINKS OUR MISSION IS TO PROVIDE OPPORTUNITIES FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES TO PARTICIPATE IN ACTIVITIES THAT WILL ENCOURAGE AND FACILITATE SKILL BUILDING IN SUCH AREAS AS COMMUNITY INVOLVEMENT AND EMPLOYMENT.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,1,5309570338
843926982,INSTITUTE FOR ADVANCED CONSCIOUSNESS,CA,SANTA MONICA,90403,E05,E,990,2023,1252687,1319103,641574,1252687,0,100,0,18,3,2,1592786,2023,$1M-$2M,90-100%,77.5,11,1,WWW.ADVANCEDCONSCIOUSNESS.ORG,"THE INSTITUTE FOR ADVANCED CONSCIOUSNESS (""IACS OR ORGANIZATION"") IS DEDICATED TO FURTHERING THE SCIENTIFIC UNDERSTANDING OF CONSCIOUSNESS.",0,1,1,1,1,0,0,12/31/2023,304000,371795297,FOUNDERS PLEDGE INC,24.3,1,0,0,0,1,no,0,1,3109079216
874111271,A2SV FOUNDATION,CA,PALO ALTO,94301,P20,P,990,2023,1249363,1506740,1605714,1220372,0,97.68,1,12,1,1,101353,2023,$1M-$2M,90-100%,24.9,11,1,HTTPS://A2SV.ORG/,"A2SV IS A SOCIAL ENTERPRISE THAT ENABLES HIGH-POTENTIAL UNIVERSITY STUDENTS TO CREATE DIGITAL SOLUTIONS TO AFRICAS MOST PRESSING PROBLEMS. WE UPSKILL HIGH-POTENTIAL UNIVERSITY STUDENTS, CONNECT THEM WITH INTERNSHIP INTERVIEWS AT THE WORLDS TOP TECH COMPANIES, AND CREATE DIGITAL SOLUTIONS TO URGENT PROBLEMS IN THEIR HOME COUTRIES TOGETHER. THE PROGRAM IS FREE FOR STUDENTS, MAKING THE OPPORTUNIT AVAILABLE FOR YOUTH WHO HAVE TALENT BUT LACK THE MEANS TO USE IT. A2SVS ROGOROUS THREE-MONTH TRAINING PROGRAM PREPARES STUDENTS FOR INTERNSHIPS WITH COMPANIES LIKE GOOGLE, PALANTIR, AND LINKEDIN. THE INTERNSHIPS GIVE STUDENTS THE EXPERIENCE THEY NEED TO DESIGN AND BUILD PRODUCTS THAT IMPROVE THE QUALITY OF LIFE IN AFRICA. WE ARE UNLIKE ANY OTHER PROGRAMMING ACADEMY BECAUSE WE PERMANENTLY INCORPORATE STUDENTS VENTURES UNDER THE UMBRELLA OF THE ORGANIZATION, GOING BEYOND TRAINING TO DELIVER CONCRETE IMPACT. OFFERING STUDENTS AN ECOSYSTEM TO ACTUALIZE THEIR IDEAS MEANS THAT UP-AND-COMING DEVELOPERS",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,0,1,4708469962
471675693,SUPPORT LIFE FOUNDATION,CA,OAKLAND,94601,P20,P,990,2023,1228678,1298079,766242,1228678,0,100,0,,0,0,0,,$1M-$2M,90-100%,,11,1,WWW.SUPPORTLIVES.ORG,"SUPPORT LIFE FOUNDATION IS A COMMUNITY BASED NONPROFIT ORGANIZITAION THAT IS DEDICATED TO ENHANCING THE QUALITY OF LIVES OF PEOPLE ACROSS THE GLOBE IN DESPRATE NEED FOR AN OPPERTUNITY, INCLUDING CHILDREN AND WOMEN WHO LACK BASIC SOCIAL AND ECONOMIC MEANS.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,5105416293
352595940,THE MILLER FOUNDATION,CA,ORANGE,928673536,P20,P,990,2023,1218122,1098906,966087,1070686,0,87.9,0,50,0,0,0,,$1M-$2M,75-90%,39.4,11,1,N/A,FUNDRAISE TO HELP CHILDREN'S HOSPITAL OF ORANGE COUNTY AND PROVIDE SCHOLARSHIPS FOR DESERVING STUDENTS,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,7143850099
953618582,IRANIAN JEWISH FEDERATION,CA,LOS ANGELES,90046,P840,P,990,2023,1215911,809078,2030339,953944,0,78.46,0,,1,1,5100,2023,$1M-$2M,75-90%,136.5,11,1,N/A,"PROVIDING CHARITABLE, FINANCIAL AND MEDICAL ASSISTANCE AND SERVICES TO OTHER CHARITABLE ORGANIZATIONS AND TO THE COMMUNITY MEMBERS WHO ARE IN CRITICAL NEED.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,3236544700
954724074,Kkottongnae Inc,CA,Lynwood,90262,P20,P,990,2024,1215063,804452,10348025,1138356,0,93.69,0,20,3,2,140000,2022,$1M-$2M,90-100%,-39.7,11,1,N/A,"Charitable Purpose: To provide Joy, Peace and Hope to the Helpless who have no strength to beg, and who suffer from Hunger for Love rather than for Bread.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,3107645331
274520226,NORTH COAST HEALTH IMPROVEMENT AND,CA,EUREKA,95501,E800,E,990,2023,1203956,785686,1286579,1136145,67233,94.37,0,1,2,1,226000,2023,$1M-$2M,90-100%,,11,1,NCHIIN.ORG,"THE FIRST SPECIFIC PURPOSE OF THE ORGANIZATION IS TO PROVIDE THE SECURE AND APPROPRIATE SHARING OF ELECTRONIC HEALTH AND CLINICAL DATA AMONG DIVERSE ORGANIZATIONS FACILITATING ACCESS AND RETRIEVAL OF DATA FOR HEALTH CARE PURPOSES, AND TO USE THAT INDIVIDUAL, AGGREGATED AND COMPARATIVE CLINICAL DATA TO IMPROVE HEALTH OUTCOMES FOR CLINICIANS AND CITIZENS OF HUMBOLDT COUNTY AND NORTHERN CALIFORNIA. THE SECOND SPECIFIC PURPOSE IS TO CONDUCT CARE IMPROVEMENT PROJECTS (INITIATIVES TO IMPROVE OUTCOMES, PATIENT EXPERIENCE AND PATIENT SAFETY), FOR CLINICIANS AND THE CITIZENS OF HUMBOLDT COUNTY AND NORTHERN CALIFORNIA.",0,1,1,1,1,0,0,12/31/2023,225000,954292101,THE CALIFORNIA WELLNESS FOUNDATION,18.7,1,0,0,0,0,no,0,1,7074434563
812326976,Bloom Workforce Development Inc,CA,Concord,94518,P20,P,990,2022,1189847,241678,1587220,1189553,0,99.98,0,33,0,0,0,,$1M-$2M,90-100%,,11,1,www.bloomworkforce.org,"Workforce development for the Bay Areas most disenfranchised communities: addicts in recovery, youth timing out of foster care, veterans, seniors, and LGBTQI+.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,9176275877
455495386,CULTURAL BROKERS INCORPORATED,CA,FRESNO,93721,P40,P,990,2023,1169182,1089699,387858,1169176,0,100,0,,0,0,0,,$1M-$2M,90-100%,21.8,11,1,N/A,SUPPORTING THE POWER OF FAMILIES TO STRENGTHEN COMMUNITES,0,1,1,1,1,0,0,12/31/2018,60000,823829140,Living Legacy Foundation,5.1,1,0,0,0,1,no,1,1,5598244724
953618489,CATHEDRAL CENTER,CA,CATHEDRAL CITY,92234,P81,P,990,2023,1149902,1226683,387091,1092628,22400,95.02,0,0,2,1,10000,2023,$1M-$2M,90-100%,76.2,11,1,WWW.THECATHEDRALCENTER.ORG,"CATHEDRAL CENTER IS DEDICATED TO HELPING SENIORS LIVE MEANINGFUL LIVES WITH DIGNITY FROM THE ACTIVE TO THE HOMEBOUND, IMPROVING THEIR QUALITY OF LIFE BY ASSISTING ALL SENIORS.",0,1,1,1,1,0,0,12/31/2022,5000,396541246,BERT L AND PATRICIA S STEIGLEDER CHARITABLE,0.4,1,0,0,0,1,no,0,1,7603211548
950642985,COMMUNITY SETTLEMENT ASSOCIATION,CA,RIVERSIDE,925075040,P300,P,990,2023,1144796,1178613,1042092,1048885,102178,91.62,0,5,0,0,0,,$1M-$2M,90-100%,42.9,11,1,WWW.CSARIVERSIDE.ORG,"TO MAINTAIN A SOCIAL SETTLEMENT IN WHICH THE RESIDENTS AND OTHER WORKERS SHALL SEEK TO PERFORM THE SERVICES OF A GOOD NEIGHBOR TO THE PEOPLE OF THE DISTRICT AND ESPECIALLY TO PROMOTE THE WELFARE OF ALL IN EDUCATIONAL GUIDANCE, MEDICAL ASSISTANCE AND DIRECTED RECREATION. TO UNDERSTAND ALL GROUPS, TO INTERPRET THEIR NEEDS TO THE COMMUNITY, TO CONTRIBUTE TO AN APPRECIATION OF THEIR CULTURE TO DEVELOP INDEPENDENCE AND LEADERSHIP AND TO ASSIST IN DEVELOPING GOOD CITIZENS FOR THE COMMUNITY.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,9516866266
465212292,Korean American Community Foundation,CA,San Jose,95128,P80,P,990,2023,1144451,915496,2913898,1365999,0,119.36,3,60,1,1,2500,2023,$1M-$2M,90-100%,,11,1,www.kacfsf.org,The Korean American Community Foundation of San Francisco uplifts and connects the Korean-American community through philanthropy.,1,1,1,1,1,0,0,12/31/2023,2500,880992719,MAKAHAKAMA FOUNDATION,0.2,1,0,0,0,1,no,0,1,6506565705
813581571,MERCY COALITION OF WEST SACRAMENTO,CA,WEST SACRAMENTO,95691,P85,P,990,2024,1135529,1029597,318286,1093728,0,96.32,0,,0,0,0,,$1M-$2M,90-100%,,11,1,https://wsmercycoalition.org/,"The Mercy Coalition exiss as an expression of tangible and intangible embrace to those impacted by homelessness and poverty in West Scaramento. We are a diverse and inclusive interfaith collaborative, mobilized for works of compassion and empowerment, holding reverence and worth for each individual and the story they're in.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,uncertain,1,1,9165093566
862152312,SECURE FAMILIES COLLABORATIVE,CA,SANTA ROSA,95403,P84,P,990,2023,1133189,1098357,529781,1158046,0,102.19,3,6,2,2,57500,2022,$1M-$2M,90-100%,5.4,11,1,SONOMACOUNTYSECUREFAMILIES.ORG,"SECURE FAMILIES COLLABORATIVE ACHIEVES COLLECTIVE IMPACT TO FOSTER EQUITY, BELONGING AND JUSTICE BY WORKING WITH PARTNERS TO PROVIDE HIGH- QUALITY PRO BONO IMMIGRATION LEGAL SERVICES AND FACILITATE CONNECTIONS TO CULTURALLY RESPONSIVE SOCIAL SERVICES.",1,1,1,1,1,0,0,12/31/2022,50000,946069482,THE ZELLERBACH FAMILY FOUNDATION,4.4,1,0,0,0,1,no,0,1,9256988834
933957288,Rancho Santa Fe Womens Fund,CA,Rancho Santa Fe,92067,P20,P,990,2023,1129332,30,1129302,1111340,0,98.41,0,120,1,1,2300,2023,$1M-$2M,90-100%,,11,1,https://rsfwomensfund.org,The mission of the Rancho Santa Fe Women?s Fund is collective philanthropy and building a sense of community through volunteerism and social activities while escalating awareness of local organizations and needs.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,uncertain,0,1,7602302761
822023971,REFUGEES ENRICHMENT & DEVELOPMENT ASSOCIATION INC,CA,SACRAMENTO,95821,P84,P,990,2023,1127662,879995,341960,1127662,0,100,0,,0,0,0,,$1M-$2M,90-100%,,11,1,,SUPPORT FOR REFUGEES AND IMMIGRANTS FOR RE-SETTLEMENT IN USA,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,8778295500
884204335,RIMR AMD CONSORTIUM,CA,PASADENA,911033564,P20,P,990,2023,1100000,1562,1098438,1100000,0,100,0,3,0,0,0,,$1M-$2M,90-100%,,11,1,HTTPS://WWW.AMDCONSORTIUM.ORG/,"TO BRING TOGETHER AN UNPRECEDENTED RETINAL IMAGE DATABASE TO STIMULATE COLLABORATIVE RESEARCH AMONG ACADEMIC INSTITUTIONS, CLINICAL PRACTICES, INDUSTRY PARTNERS, AND POTENTIALLY GOVERNMENT AGENCIES. TO INCREASE UNDERSTANDING OF THE GLOBAL DIVERSITY OF AMD, DEVELOP NOVEL BIOMARKERS AND ENDPOINTS FOR DISEASE PROGRESSION, AND FACILITATE THE DEVELOPMENT OF DIAGNOSTICS AND THERAPEUTICS FOR PATIENTS.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,3233426459
301250104,ANTARA INTERNATIONAL INC,CA,SANTA CLARA,95054,E70,E,990,2023,1088537,2338199,5230348,876218,0,80.5,1,,0,0,0,,$1M-$2M,75-90%,9.2,11,1,www.antarainternational.org,"Antara International Inc. is operating as a non-profit organization working in the public health space supporting Programs providing quality public health delivery solutions to the people. Antara International Inc. focuses primarily on preventive healthcare for maternal and child beneficiaries, including nutrition.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,1,4152542927
800356346,AFRICAN AMERICAN CULTURAL CENTER,CA,SAN JOSE,95126,P29,P,990,2022,1084290,50851,1629599,1081100,0,99.71,0,,3,2,101107,2023,$1M-$2M,90-100%,,11,1,SVAFRICANAMERICANCULTURALCENTER.ORG,"CREATING, DEVELOPING AND BUILDING THE NEW AFRICAN-AMERICAN COMMUNITY SERVICE AGENCY PROJECT - AN AFFORDABLE HOUSING MIXED USE DEVELOPMENT WHICH WILL INCLUDE A COMMUNITY SERVICE AGENCY, COMMUNITY HEALTH CLINICS, ADULT AND FAMILY SERVICES, AND OTHER RELATED PROGRAMS.",0,1,1,1,1,0,0,12/31/2023,100000,260799587,THE HEISING-SIMONS FOUNDATION,9.2,1,0,0,0,0,uncertain,0,1,4089106958
954429260,Camp Laurel Foundation,CA,Pasadena,91105,P82Z,P,990,2023,1078571,1100361,181499,868892,0,80.56,3,200,2,2,28000,2023,$1M-$2M,75-90%,0.2,11,1,www.Laurel-Foundation.org,"The mission of The Laurel Foundation is to empower children, youth and families affected by HIV/AIDS and transgender/gender non-conforming youth through educational and support programs in a safe and trusting environment.",1,1,1,1,1,0,0,12/31/2023,10000,460501728,GSF FOUNDATION,0.9,1,0,0,0,1,no,0,1,6266830800
680437852,TRAINING INSTITUTE FOR LEADERSHIP ENRICHMENT,CA,Oakland,94621,P80,P,990,2023,1078491,782897,1067595,1066494,0,98.89,0,,1,1,50000,2023,$1M-$2M,90-100%,-16.8,11,1,,JOB AND SOCIAL ECONOMIC LEADERSHIP TRAINING FOR LOW INCOME INDIVIDUALS,0,1,1,1,1,0,0,12/31/2023,50000,611733138,LORBER FAMILY FOUNDATION,4.6,1,0,0,0,1,uncertain,0,1,5108160453
813529184,DMT Quest,CA,Burlingame,94010,P20,P,990,2024,1075335,790584,287921,1075335,0,100,0,,0,0,0,,$1M-$2M,90-100%,,11,1,N/A,"The specific purpose of the corporation is to raise awareness in the medical community and general public about the health and societal benefits of meditation, sleep, and mindbody feedback practices.",0,1,1,1,1,0,0,12/31/2020,100,371795297,FOUNDERS PLEDGE INC,0,1,0,0,0,1,no,1,1,4158103549
820642928,Soteria Precision Medicine Foundation,CA,La Jolla,92038,E30,E,990,2024,1071438,464144,777974,1064530,6732,99.36,0,3,3,3,125500,2023,$1M-$2M,90-100%,,11,1,www.soteriaprecisionmedicine.org,Soteria Precision Medicine Foundation is dedicated to empowering patients and physicians with personalized precision medicine solutions.,0,1,1,1,1,0,0,12/31/2023,100000,260741701,THE J MARK GROSVENOR FOUNDATION,9.3,1,0,0,0,1,no,0,1,8582047322
450514951,Casa de los Pobres USA,CA,San Diego,92169,P122,P,990,2024,1067553,1187905,660615,1046027,0,97.98,0,40,2,1,1200,2023,$1M-$2M,90-100%,22.4,11,1,casadelospobresusa.com,"We support Casa de los Pobres in Tijuana, Mexico; a nonprofit charity that serves the poor by providing food, water, clothing, medical and dental care, shelter, social services, and childrens' education.",0,1,1,1,1,0,0,12/31/2023,1000,237049738,JPMORGAN CHASE FOUNDATION,0.1,1,0,0,0,1,no,0,1,8587617744
262359885,F C Cancer Foundation A California,CA,Costa Mesa,92627,E86,E,990,2023,1058801,903179,749177,870689,0,82.23,3,,3,2,1025,2023,$1M-$2M,75-90%,,11,1,www.fccancerfoundation.org,Education and awareness of cancer patients' challenges,1,1,1,1,1,1,1,12/31/2019,250,472082145,DM3 FUND,0,1,0,0,0,1,no,0,1,8555283336
452499438,MIRAGLO FOUNDATION,CA,LA JOLLA,92038,E60,E,990,2023,1056886,753085,806731,1033762,20048,97.81,0,2,2,2,60000,2022,$1M-$2M,90-100%,78.7,11,1,WWW.MIRAGLOFOUNDATION.ORG,"MIRAGLO FOUNDATION HAS SEVEN SPECIFIC PURPOSES: (1) TO CONDUCT RESEARCH AND/OR SUPPORT RESEARCH ABOUT ALTERNATIVE HEALING TECHNIQUES AND GLOBAL HEALING TRADITIONS;(2) TO PROVIDE EDUCATION ABOUT AND INCREASE AWARENESS OF ALTERNATIVE HEALING TECHNIQUES AND GLOBAL HEALING TRADITIONS; (3) TO MAKE GRANTS TO MEDICAL PERSONNEL(INCLUDING BOTH CONVENTIONAL AND ALTERNATIVE PRACTICES) TO ASSIST IN SERVING UNDER-SERVED COMMUNITIES, BOTH NATIONALLY AND INTERNATIONALLY; (4) TO MAKE GRANTS IN SUPPORT OF MEDICAL SERVICES AND FACILITIES (INCLUDING BOTH CONVENTIONAL AND ALTERNATIVE PRACTICES) IN UNDER-SERVED COMMUNITIES, BOTH NATIONALLY AND INTERNATIONALLY; (5) TO AWARD SCHOLARSHIPS AND GRANTS TO AND/OR FOR EDUCATIONAL PROGRAMS, SCHOOLS AND INDIVIDUALS IN UNDER-SERVED COMMUNITIES, BOTH NATIONALLY AND INTERNATIONALLY; (6) TO MAKE QUALIFYING DISTRIBUTIONS AND EXPENDITURES DIRECTLY FOR THE ACTIVE CONDUCT OF AND/OR FOR THE SUPPORT OF ACTIVIES CONSTITUTING THE PURPOSES FOR WHICH THIS CORPORATION IS ORGANIZED",0,1,1,1,1,0,0,12/31/2022,10000,363852559,MARGOT & THOMAS PRITZKER FAMILY,0.9,1,0,0,0,1,no,0,1,8584596919
851278603,TULARE COUNTY HOPE FOR THE HOMELESS INC,CA,VISALIA,93291,P85,P,990,2023,1052271,716394,460083,1043439,0,99.16,0,,0,0,0,,$1M-$2M,90-100%,1172.8,11,1,N/A,CORPORATION HAS BEEN FORMED FOR CHARITABLE PURPOSES AND MOTIVATED BY COMPASSION FOR PEOPLE WHO ARE HOMELESS TO PROVIDE SUPPORT FOR PROGRAMS THAT ASSIST INDIVIDUALS AND FAMILIES EXPERIENCING HOMELESSNESS WITH A PATHWAY TO SHELTER/PERMANENT HOUSING.,0,1,1,1,1,0,0,,,,,,0,1,0,0,1,no,1,1,5597344952
770491071,CBCC FOUNDATION FOR COMMUNITY WELLNESS,CA,BAKERSFIELD,93309,E70,E,990,2023,1023585,98475,437624,916681,0,89.56,2,1,0,0,0,,$1M-$2M,75-90%,349.1,11,1,N/A,"SERVING THE EDUCATIONAL, FINANCIAL, AND EMOTIONAL NEEDS OF KERN COUNTY CANCER PATIENTS AND THEIR FAMILIES.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,1,6613222206
263840730,HMONG YOUTH AND PARENTS UNITED,CA,SACRAMENTO,95815,P50,P,990,2023,1023111,1158505,0,1023111,0,100,0,50,1,1,250,2022,$1M-$2M,90-100%,,11,1,N/A,"HYPU MISSION IS TO EMPOWER UNDERSERVED COMMUNITIES BY OFFERING CULTURALLY SENSITIVE EDUCATIONAL, SOCIAL, AND ECONOMIC SERVICES AND RESOURCES TO YOUTH, ADULTS, AND PARENTS.",0,1,1,1,1,0,0,,,,,,0,1,0,0,1,no,0,1,9164184016
330849956,4 CHRIST MISSION,CA,SAN DIEGO,92128,P20,P,990,2023,1015387,1179663,956744,907870,106816,89.41,3,,0,0,0,,$1M-$2M,75-90%,-18,11,1,WWW.4CHRISTMISSION.ORG,TO ENGAGE IN RELIGIOUS ACTIVITIES AND ADMINISTER AND EVANGELISM,1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,1,8587487001
311734705,LOS ANGELES COMMUNITY GARDEN COUNCIL,CA,LOS ANGELES,90029,P80,P,990,2023,1009457,680185,1749411,1009457,0,100,1,0,3,3,65150,2023,$1M-$2M,90-100%,131.7,11,1,WWW.LAGARDENCOUNCIL.ORG,TO STRENGTHEN COMMUNITIES BY BUILDING AND SUPPORTING COMMUNITY GARDENS WHERE PEOPLE CAN GROW HEALTHY FOOD IN THEIR NEIGHBORHOOD.,1,1,1,1,1,1,1,12/31/2023,50000,236257083,THE ANNENBERG FOUNDATION,5,1,0,0,0,1,no,0,1,3239027167
952094202,ASSISTANCE LEAGUE OF SANTA BARBARA,CA,SANTA BARBARA,93105,P20Z,P,990,2023,1007875,937581,4993525,907576,0,90.05,0,397,0,0,0,,$1M-$2M,90-100%,9.3,11,1,ASSISTANCELEAGUESB.ORG,"THIS COMMUNITY SERVICE ORGANIZATION'S VOLUNTEER MEMBERS IDENTIFY, DEVELOP, IMPLEMENT, AND FUND ONGOING PHILANTHROPIC PROGRAMS TO SERVE THE SPECIFIC NEEDS OF CHILDREN AND ADULTS IN SANTA BARBARA COUNTY, CALIFORNIA.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,yes,1,1,8058981967
844907135,MARTA ELIZA MILLERFOUNDATION,CA,Studio City,91604,P99,P,990,2024,1003049,93158,918109,1002987,0,99.99,0,2,0,0,0,,$1M-$2M,90-100%,,11,1,,"To create support and education for scoliosis awareness, especially when it affects young athletes with a desire to be strong, stand tall and not be affected mentally by the physical challenges scoliosis can sometimes create.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,8189806888
